model,init_month,zone,year,month,time,tmean,tmax,tmin,rain
WS,11,4,1993,4,1993-04-09,15.6,21.0,10.2,16.2
WS,11,4,1993,4,1993-04-10,14.2,21.4,7.0,0.0
WS,11,4,1993,4,1993-04-11,16.3,22.2,10.4,0.0
WS,11,4,1993,4,1993-04-12,20.4,25.4,15.4,0.0
WS,11,4,1993,4,1993-04-13,22.8,28.0,17.6,3.0
WS,11,4,1993,4,1993-04-14,22.9,28.0,17.8,0.0
WS,11,4,1993,4,1993-04-15,24.0,29.0,19.0,0.0
WS,11,4,1993,4,1993-04-16,23.0,29.4,16.6,0.0
WS,11,4,1993,4,1993-04-17,22.0,27.2,16.8,0.0
WS,11,4,1993,4,1993-04-18,22.4,26.6,18.2,0.0
WS,11,4,1993,4,1993-04-19,22.45,27.0,17.9,0.0
WS,11,4,1993,4,1993-04-20,23.5,29.0,18.0,0.0
WS,11,4,1993,4,1993-04-21,21.4,26.6,16.2,0.0
WS,11,4,1993,4,1993-04-22,17.9,19.8,16.0,25.8
WS,11,4,1993,4,1993-04-23,18.6,21.4,15.8,0.1
WS,11,4,1993,4,1993-04-24,18.8,22.6,15.0,1.0
WS,11,4,1993,4,1993-04-25,18.2,22.0,14.4,0.0
WS,11,4,1993,4,1993-04-26,19.5,26.4,12.6,0.0
WS,11,4,1993,4,1993-04-27,21.3,25.2,17.4,0.0
WS,11,4,1993,4,1993-04-28,20.9,26.0,15.8,0.0
WS,11,4,1993,4,1993-04-29,20.6,24.2,17.0,0.0
WS,11,4,1993,4,1993-04-30,19.9,24.6,15.2,0.0
WS,11,4,1993,5,1993-05-01,21.2,26.4,16.0,0.0
WS,11,4,1993,5,1993-05-02,19.7,27.0,12.4,0.0
WS,11,4,1993,5,1993-05-03,19.6,25.2,14.0,0.0
WS,11,4,1993,5,1993-05-04,19.8,25.2,14.4,10.8
WS,11,4,1993,5,1993-05-05,16.7,21.2,12.2,0.0
WS,11,4,1993,5,1993-05-06,14.1,19.8,8.4,29.2
WS,11,4,1993,5,1993-05-07,17.2,20.2,14.2,0.0
WS,11,4,1993,5,1993-05-08,20.6,25.6,15.6,0.0
WS,11,4,1993,5,1993-05-09,20.3,26.6,14.0,0.0
WS,11,4,1993,5,1993-05-10,19.0,24.2,13.8,0.0
WS,11,4,1993,5,1993-05-11,18.5,25.0,12.0,0.0
WS,11,4,1993,5,1993-05-12,16.0,19.4,12.6,0.0
WS,11,4,1993,5,1993-05-13,17.0,19.2,14.8,14.8
WS,11,4,1993,5,1993-05-14,13.8,17.6,10.0,115.0
WS,11,4,1993,5,1993-05-15,10.3,16.4,4.2,1.4
WS,11,4,1993,5,1993-05-16,12.6,17.2,8.0,0.0
WS,11,4,1993,5,1993-05-17,15.3,19.8,10.8,0.0
WS,11,4,1993,5,1993-05-18,17.4,21.2,13.6,0.0
WS,11,4,1993,5,1993-05-19,16.55,20.5,12.6,0.0
WS,11,4,1993,5,1993-05-20,17.1,21.0,13.2,0.0
WS,11,4,1993,5,1993-05-21,16.3,20.8,11.8,0.0
WS,11,4,1993,5,1993-05-22,16.5,20.4,12.6,0.0
WS,11,4,1993,5,1993-05-23,17.3,22.4,12.2,0.0
WS,11,4,1993,5,1993-05-24,17.2,21.6,12.8,0.0
WS,11,4,1993,5,1993-05-25,15.8,20.6,11.0,0.0
WS,11,4,1993,5,1993-05-26,14.7,21.4,8.0,0.0
WS,11,4,1993,5,1993-05-27,14.9,18.6,11.2,1.0
WS,11,4,1993,5,1993-05-28,8.9,12.4,5.4,0.0
WS,11,4,1993,5,1993-05-29,12.0,14.6,9.4,20.8
WS,11,4,1993,5,1993-05-30,14.4,17.4,11.4,10.2
WS,11,4,1993,5,1993-05-31,15.0,20.0,10.0,23.4
WS,11,4,1993,6,1993-06-01,8.75,15.1,2.4,0.0
WS,11,4,1993,6,1993-06-02,10.2,15.2,5.2,0.0
WS,11,4,1993,6,1993-06-03,12.9,15.6,10.2,0.0
WS,11,4,1993,6,1993-06-04,18.2,23.0,13.4,0.9
WS,11,4,1993,6,1993-06-05,15.3,16.8,13.8,38.6
WS,11,4,1993,6,1993-06-06,16.0,18.4,13.6,0.2
WS,11,4,1993,6,1993-06-07,15.8,19.4,12.2,0.0
WS,11,4,1993,6,1993-06-08,17.3,22.4,12.2,0.2
WS,11,4,1993,6,1993-06-09,15.4,18.4,12.4,1.0
WS,11,4,1993,6,1993-06-10,10.2,12.4,8.0,7.4
WS,11,4,1993,6,1993-06-11,11.1,13.0,9.2,10.1
WS,11,4,1993,6,1993-06-12,15.0,18.0,12.0,0.0
WS,11,4,1993,6,1993-06-13,14.9,18.4,11.4,0.0
WS,11,4,1993,6,1993-06-14,15.4,19.0,11.8,0.0
WS,11,4,1993,6,1993-06-15,16.2,21.8,10.6,0.0
WS,11,4,1993,6,1993-06-16,15.3,20.4,10.2,0.0
WS,11,4,1993,6,1993-06-17,13.7,15.6,11.8,0.0
WS,11,4,1993,6,1993-06-18,10.1,13.0,7.2,32.0
WS,11,4,1993,6,1993-06-19,6.3,12.6,0.0,6.2
WS,11,4,1993,6,1993-06-20,10.0,16.0,4.0,0.0
WS,11,4,1993,6,1993-06-21,12.0,21.0,3.0,0.0
WS,11,4,1993,6,1993-06-22,12.9,22.0,3.8,0.0
WS,11,4,1993,6,1993-06-23,14.1,23.0,5.2,0.0
WS,11,4,1993,6,1993-06-24,12.9,18.0,7.8,0.0
WS,11,4,1993,6,1993-06-25,15.9,22.4,9.4,0.0
WS,11,4,1993,6,1993-06-26,17.0,23.0,11.0,0.0
WS,11,4,1993,6,1993-06-27,17.7,23.2,12.2,0.0
WS,11,4,1993,6,1993-06-28,16.0,23.4,8.6,0.0
WS,11,4,1993,6,1993-06-29,18.2,23.4,13.0,0.0
WS,11,4,1993,6,1993-06-30,18.8,24.2,13.4,0.0
WS,11,4,1993,7,1993-07-01,19.6,23.6,15.6,10.4
WS,11,4,1993,7,1993-07-02,20.6,23.8,17.4,3.0
WS,11,4,1993,7,1993-07-03,21.6,26.2,17.0,0.0
WS,11,4,1993,7,1993-07-04,21.9,27.0,16.8,0.0
WS,11,4,1993,7,1993-07-05,21.6,26.4,16.8,0.0
WS,11,4,1993,7,1993-07-06,17.8,23.2,12.4,0.0
WS,11,4,1993,7,1993-07-07,10.3,13.0,7.6,6.0
WS,11,4,1993,7,1993-07-08,10.0,16.6,3.4,0.0
WS,11,4,1993,7,1993-07-09,13.7,19.4,8.0,0.0
WS,11,4,1993,7,1993-07-10,18.8,24.6,13.0,0.0
WS,11,4,1993,7,1993-07-11,18.5,21.6,15.4,0.0
WS,11,4,1993,7,1993-07-12,14.2,15.4,13.0,43.3
WS,11,4,1993,7,1993-07-13,10.5,14.0,7.0,33.8
WS,11,4,1993,7,1993-07-14,5.4,11.0,-0.2,1.2
WS,11,4,1993,7,1993-07-15,6.6,15.2,-2.0,0.0
WS,11,4,1993,7,1993-07-16,9.6,16.8,2.4,0.0
WS,11,4,1993,7,1993-07-17,11.4,15.2,7.6,0.0
WS,11,4,1993,7,1993-07-18,12.9,14.8,11.0,14.5
WS,11,4,1993,7,1993-07-19,16.4,24.0,8.8,6.6
WS,11,4,1993,7,1993-07-20,17.9,24.6,11.2,0.0
WS,11,4,1993,7,1993-07-21,17.2,24.4,10.0,0.0
WS,11,4,1993,7,1993-07-22,16.4,24.0,8.8,0.0
WS,11,4,1993,7,1993-07-23,16.1,23.2,9.0,0.0
WS,11,4,1993,7,1993-07-24,16.6,24.0,9.2,0.0
WS,11,4,1993,7,1993-07-25,13.7,17.6,9.8,0.0
WS,11,4,1993,7,1993-07-26,11.2,17.0,5.4,0.0
WS,11,4,1993,7,1993-07-27,13.1,18.0,8.2,0.0
WS,11,4,1993,7,1993-07-28,14.6,20.2,9.0,0.0
WS,11,4,1993,7,1993-07-29,15.15,16.9,13.4,0.8
WS,11,4,1993,7,1993-07-30,11.7,16.4,7.0,22.0
WS,11,4,1993,7,1993-07-31,3.9,8.6,-0.8,3.0
WS,11,4,1993,8,1993-08-01,6.65,14.6,-1.3,0.0
WS,11,4,1993,8,1993-08-02,10.2,16.8,3.6,8.6
WS,11,4,1993,8,1993-08-03,15.5,23.8,7.2,4.6
WS,11,4,1993,8,1993-08-04,16.3,21.0,11.6,0.0
WS,11,4,1993,8,1993-08-05,13.8,16.8,10.8,0.0
WS,11,4,1993,8,1993-08-06,16.5,24.0,9.0,0.0
WS,11,4,1993,8,1993-08-07,17.7,25.2,10.2,0.0
WS,11,4,1993,8,1993-08-08,18.8,25.6,12.0,0.0
WS,11,4,1993,8,1993-08-09,18.0,23.8,12.2,0.0
WS,11,4,1993,8,1993-08-10,10.7,14.6,6.8,5.8
WS,11,4,1993,8,1993-08-11,8.1,17.0,-0.8,0.2
WS,11,4,1993,8,1993-08-12,9.5,18.0,1.0,0.0
WS,11,4,1993,8,1993-08-13,13.5,21.0,6.0,0.0
WS,11,4,1993,8,1993-08-14,13.4,19.6,7.2,0.0
WS,11,4,1993,8,1993-08-15,13.0,15.4,10.6,0.0
WS,11,4,1993,8,1993-08-16,15.0,19.6,10.4,0.0
WS,11,4,1993,8,1993-08-17,14.6,20.8,8.4,0.0
WS,11,4,1993,8,1993-08-18,15.1,19.6,10.6,9.8
WS,11,4,1993,8,1993-08-19,13.2,19.2,7.2,0.0
WS,11,4,1993,8,1993-08-20,14.6,22.0,7.2,0.0
WS,11,4,1993,8,1993-08-21,12.7,18.0,7.4,0.0
WS,11,4,1993,8,1993-08-22,12.1,17.6,6.6,0.0
WS,11,4,1993,8,1993-08-23,11.8,13.0,10.6,0.0
WS,11,4,1993,8,1993-08-24,15.9,19.8,12.0,0.8
WS,11,4,1993,8,1993-08-25,16.8,21.2,12.4,1.6
WS,11,4,1993,8,1993-08-26,17.0,23.6,10.4,0.0
WS,11,4,1993,8,1993-08-27,17.5,25.6,9.4,0.0
WS,11,4,1993,8,1993-08-28,19.0,27.0,11.0,0.0
WS,11,4,1993,8,1993-08-29,21.9,29.8,14.0,0.0
WS,11,4,1993,8,1993-08-30,23.7,28.4,19.0,0.0
WS,11,4,1993,8,1993-08-31,23.0,27.8,18.2,0.0
WS,11,4,1993,9,1993-09-01,20.2,23.4,17.0,6.0
WS,11,4,1993,9,1993-09-02,19.3,23.4,15.2,0.0
WS,11,4,1993,9,1993-09-03,16.9,19.2,14.6,2.6
WS,11,4,1993,9,1993-09-04,15.6,20.4,10.8,0.3
WS,11,4,1993,9,1993-09-05,17.7,25.6,9.8,0.0
WS,11,4,1993,9,1993-09-06,22.1,28.8,15.4,0.0
WS,11,4,1993,9,1993-09-07,22.3,28.2,16.4,0.0
WS,11,4,1993,9,1993-09-08,17.1,19.6,14.6,18.4
WS,11,4,1993,9,1993-09-09,13.7,14.8,12.6,24.2
WS,11,4,1993,9,1993-09-10,13.8,15.8,11.8,13.4
WS,11,4,1993,9,1993-09-11,12.4,16.2,8.6,0.0
WS,11,4,1993,9,1993-09-12,11.4,18.0,4.8,0.0
WS,11,4,1993,9,1993-09-13,11.5,14.0,9.0,0.0
WS,11,4,1993,9,1993-09-14,12.3,13.8,10.8,2.8
WS,11,4,1993,9,1993-09-15,16.6,20.6,12.6,6.6
WS,11,4,1993,9,1993-09-16,15.6,21.6,9.6,3.4
WS,11,4,1993,9,1993-09-17,16.3,24.0,8.6,0.0
WS,11,4,1993,9,1993-09-18,17.7,22.4,13.0,0.0
WS,11,4,1993,9,1993-09-19,16.7,18.6,14.8,24.6
WS,11,4,1993,9,1993-09-20,19.8,25.0,14.6,6.0
WS,11,4,1993,9,1993-09-21,15.8,18.8,12.8,51.4
WS,11,4,1993,9,1993-09-22,11.8,13.0,10.6,11.0
WS,11,4,1993,9,1993-09-23,13.4,14.4,12.4,7.8
WS,11,4,1993,9,1993-09-24,16.5,19.2,13.8,46.8
WS,11,4,1993,9,1993-09-25,15.3,17.6,13.0,4.4
WS,11,4,1993,9,1993-09-26,14.0,16.4,11.6,0.0
WS,11,4,1993,9,1993-09-27,15.9,19.6,12.2,23.0
WS,11,4,1993,9,1993-09-28,16.3,23.6,9.0,0.0
WS,11,4,1993,9,1993-09-29,17.2,21.8,12.6,0.0
WS,11,4,1993,9,1993-09-30,15.1,16.4,13.8,54.8
WS,11,4,1993,10,1993-10-01,18.3,21.6,15.0,39.8
WS,11,4,1993,10,1993-10-02,15.5,17.2,13.8,1.8
WS,11,4,1993,10,1993-10-03,19.1,24.6,13.6,13.0
WS,11,4,1993,10,1993-10-04,18.9,21.2,16.6,18.4
WS,11,4,1993,10,1993-10-05,17.6,21.2,14.0,37.8
WS,11,4,1993,10,1993-10-06,15.2,20.4,10.0,0.0
WS,11,4,1993,10,1993-10-07,12.3,18.8,5.8,0.0
WS,11,4,1993,10,1993-10-08,16.6,24.2,9.0,0.0
WS,11,4,1993,10,1993-10-09,19.7,26.6,12.8,0.0
WS,11,4,1993,10,1993-10-10,21.9,28.2,15.6,0.0
WS,11,4,1993,10,1993-10-11,23.5,30.0,17.0,0.0
WS,11,4,1993,10,1993-10-12,24.1,30.6,17.6,0.0
WS,11,4,1993,10,1993-10-13,23.9,30.0,17.8,0.0
WS,11,4,1993,10,1993-10-14,23.4,28.2,18.6,0.0
WS,11,4,1993,10,1993-10-15,21.1,27.2,15.0,0.0
WS,11,4,1993,10,1993-10-16,21.5,28.4,14.6,26.4
WS,11,4,1993,10,1993-10-17,22.1,28.2,16.0,9.6
WS,11,4,1993,10,1993-10-18,21.1,25.4,16.8,0.0
WS,11,4,1993,10,1993-10-19,18.8,21.0,16.6,8.0
WS,11,4,1993,10,1993-10-20,21.7,27.0,16.4,0.9
WS,11,4,1993,10,1993-10-21,23.0,28.2,17.8,1.4
WS,11,4,1993,10,1993-10-22,21.8,26.2,17.4,0.0
WS,11,4,1993,10,1993-10-23,20.9,24.0,17.8,13.2
WS,11,4,1993,10,1993-10-24,19.0,21.8,16.2,0.0
WS,11,4,1993,10,1993-10-25,16.4,18.4,14.4,0.0
WS,11,4,1993,10,1993-10-26,18.7,23.2,14.2,10.8
WS,11,4,1993,10,1993-10-27,16.0,19.0,13.0,0.0
WS,11,4,1993,10,1993-10-28,16.9,21.6,12.2,0.0
WS,11,4,1993,10,1993-10-29,18.7,25.6,11.8,0.0
WS,11,4,1993,10,1993-10-30,23.6,30.4,16.8,0.0
WS,11,4,1993,10,1993-10-31,25.0,31.0,19.0,0.0
WS,11,4,1994,4,1994-04-01,19.1,21.6,16.6,9.6
WS,11,4,1994,4,1994-04-02,20.0,24.2,15.8,0.0
WS,11,4,1994,4,1994-04-03,18.2,24.6,11.8,0.0
WS,11,4,1994,4,1994-04-04,20.7,27.4,14.0,0.0
WS,11,4,1994,4,1994-04-05,21.9,28.4,15.4,0.0
WS,11,4,1994,4,1994-04-06,22.2,27.2,17.2,0.0
WS,11,4,1994,4,1994-04-07,15.0,19.0,11.0,11.8
WS,11,4,1994,4,1994-04-08,14.3,20.2,8.4,0.0
WS,11,4,1994,4,1994-04-09,17.0,21.6,12.4,0.0
WS,11,4,1994,4,1994-04-10,19.6,25.0,14.2,0.0
WS,11,4,1994,4,1994-04-11,21.0,26.0,16.0,0.0
WS,11,4,1994,4,1994-04-12,21.7,26.0,17.4,0.0
WS,11,4,1994,4,1994-04-13,17.3,19.0,15.6,0.0
WS,11,4,1994,4,1994-04-14,18.0,21.4,14.6,32.0
WS,11,4,1994,4,1994-04-15,19.8,23.8,15.8,1.2
WS,11,4,1994,4,1994-04-16,19.2,24.8,13.6,0.0
WS,11,4,1994,4,1994-04-17,20.7,25.6,15.8,0.0
WS,11,4,1994,4,1994-04-18,19.7,23.0,16.4,2.0
WS,11,4,1994,4,1994-04-19,18.5,21.4,15.6,0.0
WS,11,4,1994,4,1994-04-20,17.7,20.6,14.8,0.0
WS,11,4,1994,4,1994-04-21,21.4,27.6,15.2,0.0
WS,11,4,1994,4,1994-04-22,18.0,20.2,15.8,5.8
WS,11,4,1994,4,1994-04-23,18.4,20.6,16.2,12.0
WS,11,4,1994,4,1994-04-24,18.1,20.6,15.6,0.0
WS,11,4,1994,4,1994-04-25,21.6,26.0,17.2,0.0
WS,11,4,1994,4,1994-04-26,21.7,27.4,16.0,14.0
WS,11,4,1994,4,1994-04-27,21.8,28.6,15.0,0.0
WS,11,4,1994,4,1994-04-28,22.1,29.2,15.0,0.0
WS,11,4,1994,4,1994-04-29,21.2,24.8,17.6,5.0
WS,11,4,1994,4,1994-04-30,20.6,24.4,16.8,0.0
WS,11,4,1994,5,1994-05-01,19.5,24.4,14.6,0.0
WS,11,4,1994,5,1994-05-02,20.7,25.6,15.8,0.0
WS,11,4,1994,5,1994-05-03,20.1,26.0,14.2,0.0
WS,11,4,1994,5,1994-05-04,19.4,24.4,14.4,0.0
WS,11,4,1994,5,1994-05-05,19.4,26.0,12.8,0.0
WS,11,4,1994,5,1994-05-06,21.1,25.0,17.2,0.0
WS,11,4,1994,5,1994-05-07,20.4,26.2,14.6,0.0
WS,11,4,1994,5,1994-05-08,21.9,27.6,16.2,0.0
WS,11,4,1994,5,1994-05-09,21.1,27.4,14.8,0.0
WS,11,4,1994,5,1994-05-10,19.8,22.6,17.0,0.0
WS,11,4,1994,5,1994-05-11,18.2,20.0,16.4,0.6
WS,11,4,1994,5,1994-05-12,15.0,15.6,14.4,39.0
WS,11,4,1994,5,1994-05-13,15.7,18.4,13.0,4.2
WS,11,4,1994,5,1994-05-14,13.7,20.0,7.4,0.1
WS,11,4,1994,5,1994-05-15,16.2,21.2,11.2,1.8
WS,11,4,1994,5,1994-05-16,15.4,20.4,10.4,0.0
WS,11,4,1994,5,1994-05-17,16.1,22.4,9.8,0.0
WS,11,4,1994,5,1994-05-18,16.3,23.6,9.0,0.0
WS,11,4,1994,5,1994-05-19,16.3,22.2,10.4,0.0
WS,11,4,1994,5,1994-05-20,18.5,25.0,12.0,0.0
WS,11,4,1994,5,1994-05-21,19.3,24.2,14.4,0.0
WS,11,4,1994,5,1994-05-22,18.9,21.8,16.0,0.0
WS,11,4,1994,5,1994-05-23,20.6,24.2,17.0,1.0
WS,11,4,1994,5,1994-05-24,18.4,20.6,16.2,47.8
WS,11,4,1994,5,1994-05-25,17.9,23.6,12.2,1.6
WS,11,4,1994,5,1994-05-26,16.6,20.0,13.2,9.0
WS,11,4,1994,5,1994-05-27,16.1,18.2,14.0,3.4
WS,11,4,1994,5,1994-05-28,17.0,20.4,13.6,0.0
WS,11,4,1994,5,1994-05-29,16.8,21.2,12.4,0.0
WS,11,4,1994,5,1994-05-30,14.2,16.2,12.2,0.0
WS,11,4,1994,5,1994-05-31,18.0,23.0,13.0,0.0
WS,11,4,1994,6,1994-06-01,16.4,19.6,13.2,30.2
WS,11,4,1994,6,1994-06-02,18.5,22.0,15.0,0.0
WS,11,4,1994,6,1994-06-03,15.8,22.2,9.4,0.0
WS,11,4,1994,6,1994-06-04,18.0,20.6,15.4,23.6
WS,11,4,1994,6,1994-06-05,15.1,17.8,12.4,0.0
WS,11,4,1994,6,1994-06-06,18.0,23.6,12.4,0.0
WS,11,4,1994,6,1994-06-07,16.1,18.6,13.6,5.0
WS,11,4,1994,6,1994-06-08,14.3,15.4,13.2,7.0
WS,11,4,1994,6,1994-06-09,12.3,13.8,10.8,1.0
WS,11,4,1994,6,1994-06-10,12.1,14.6,9.6,0.4
WS,11,4,1994,6,1994-06-11,16.4,21.0,11.8,0.0
WS,11,4,1994,6,1994-06-12,16.2,21.4,11.0,0.0
WS,11,4,1994,6,1994-06-13,13.3,20.6,6.0,0.0
WS,11,4,1994,6,1994-06-14,15.5,21.6,9.4,0.0
WS,11,4,1994,6,1994-06-15,16.0,21.6,10.4,0.0
WS,11,4,1994,6,1994-06-16,16.0,25.4,6.6,0.0
WS,11,4,1994,6,1994-06-17,18.2,26.4,10.0,0.0
WS,11,4,1994,6,1994-06-18,19.6,26.6,12.6,0.0
WS,11,4,1994,6,1994-06-19,18.0,22.4,13.6,0.0
WS,11,4,1994,6,1994-06-20,15.2,17.2,13.2,72.6
WS,11,4,1994,6,1994-06-21,15.1,17.0,13.2,17.3
WS,11,4,1994,6,1994-06-22,16.0,19.0,13.0,0.0
WS,11,4,1994,6,1994-06-23,11.3,17.2,5.4,0.0
WS,11,4,1994,6,1994-06-24,15.4,21.2,9.6,0.0
WS,11,4,1994,6,1994-06-25,5.7,9.8,1.6,19.8
WS,11,4,1994,6,1994-06-26,4.2,11.0,-2.6,0.0
WS,11,4,1994,6,1994-06-27,8.3,17.4,-0.8,0.0
WS,11,4,1994,6,1994-06-28,10.6,19.6,1.6,0.0
WS,11,4,1994,6,1994-06-29,11.7,17.2,6.2,0.0
WS,11,4,1994,6,1994-06-30,16.6,24.2,9.0,0.0
WS,11,4,1994,7,1994-07-01,18.7,24.0,13.4,0.0
WS,11,4,1994,7,1994-07-02,16.4,18.0,14.8,6.1
WS,11,4,1994,7,1994-07-03,14.6,15.6,13.6,49.8
WS,11,4,1994,7,1994-07-04,14.3,16.4,12.2,1.2
WS,11,4,1994,7,1994-07-05,13.4,15.6,11.2,0.0
WS,11,4,1994,7,1994-07-06,17.6,22.4,12.8,0.0
WS,11,4,1994,7,1994-07-07,16.3,20.0,12.6,8.8
WS,11,4,1994,7,1994-07-08,9.2,14.4,4.0,6.6
WS,11,4,1994,7,1994-07-09,3.4,9.0,-2.2,0.0
WS,11,4,1994,7,1994-07-10,5.7,13.0,-1.6,0.0
WS,11,4,1994,7,1994-07-11,6.8,13.4,0.2,0.0
WS,11,4,1994,7,1994-07-12,11.9,16.6,7.2,0.0
WS,11,4,1994,7,1994-07-13,13.8,20.2,7.4,0.0
WS,11,4,1994,7,1994-07-14,16.4,22.8,10.0,0.0
WS,11,4,1994,7,1994-07-15,16.3,24.2,8.4,0.0
WS,11,4,1994,7,1994-07-16,18.0,24.8,11.2,0.0
WS,11,4,1994,7,1994-07-17,17.2,25.0,9.4,0.0
WS,11,4,1994,7,1994-07-18,16.8,25.0,8.6,0.0
WS,11,4,1994,7,1994-07-19,19.7,25.4,14.0,0.0
WS,11,4,1994,7,1994-07-20,19.9,25.8,14.0,0.0
WS,11,4,1994,7,1994-07-21,21.0,26.0,16.0,0.0
WS,11,4,1994,7,1994-07-22,19.2,24.8,13.6,0.0
WS,11,4,1994,7,1994-07-23,10.3,13.6,7.0,38.4
WS,11,4,1994,7,1994-07-24,10.7,17.4,4.0,0.0
WS,11,4,1994,7,1994-07-25,15.2,23.4,7.0,0.0
WS,11,4,1994,7,1994-07-26,16.1,18.8,13.4,13.2
WS,11,4,1994,7,1994-07-27,19.9,25.6,14.2,0.2
WS,11,4,1994,7,1994-07-28,19.7,25.6,13.8,0.0
WS,11,4,1994,7,1994-07-29,20.1,26.8,13.4,0.0
WS,11,4,1994,7,1994-07-30,21.25,26.8,15.7,0.0
WS,11,4,1994,7,1994-07-31,20.1,25.6,14.6,0.0
WS,11,4,1994,8,1994-08-01,20.3,25.4,15.2,0.0
WS,11,4,1994,8,1994-08-02,19.8,25.4,14.2,0.0
WS,11,4,1994,8,1994-08-03,10.7,17.0,4.4,8.2
WS,11,4,1994,8,1994-08-04,9.0,17.0,1.0,0.0
WS,11,4,1994,8,1994-08-05,10.2,17.2,3.2,0.0
WS,11,4,1994,8,1994-08-06,13.1,19.0,7.2,0.0
WS,11,4,1994,8,1994-08-07,11.5,17.4,5.6,0.0
WS,11,4,1994,8,1994-08-08,15.1,22.0,8.2,0.0
WS,11,4,1994,8,1994-08-09,17.9,25.2,10.6,0.0
WS,11,4,1994,8,1994-08-10,15.6,19.4,11.8,0.0
WS,11,4,1994,8,1994-08-11,10.6,18.0,3.2,0.4
WS,11,4,1994,8,1994-08-12,9.4,14.2,4.6,0.0
WS,11,4,1994,8,1994-08-13,16.7,22.8,10.6,0.0
WS,11,4,1994,8,1994-08-14,19.1,25.2,13.0,0.0
WS,11,4,1994,8,1994-08-15,18.3,24.6,12.0,0.0
WS,11,4,1994,8,1994-08-16,16.9,22.6,11.2,0.0
WS,11,4,1994,8,1994-08-17,13.5,16.4,10.6,0.0
WS,11,4,1994,8,1994-08-18,13.3,16.8,9.8,0.0
WS,11,4,1994,8,1994-08-19,17.9,24.6,11.2,0.0
WS,11,4,1994,8,1994-08-20,19.6,26.2,13.0,0.0
WS,11,4,1994,8,1994-08-21,19.1,25.8,12.4,0.0
WS,11,4,1994,8,1994-08-22,19.0,26.8,11.2,0.0
WS,11,4,1994,8,1994-08-23,18.1,23.6,12.6,0.0
WS,11,4,1994,8,1994-08-24,13.3,15.6,11.0,0.0
WS,11,4,1994,8,1994-08-25,14.5,19.0,10.0,0.0
WS,11,4,1994,8,1994-08-26,18.8,27.0,10.6,0.0
WS,11,4,1994,8,1994-08-27,17.9,23.6,12.2,0.0
WS,11,4,1994,8,1994-08-28,14.6,18.2,11.0,0.0
WS,11,4,1994,8,1994-08-29,19.1,26.4,11.8,0.0
WS,11,4,1994,8,1994-08-30,22.3,31.6,13.0,0.0
WS,11,4,1994,8,1994-08-31,23.35,31.9,14.8,0.0
WS,11,4,1994,9,1994-09-01,24.3,30.8,17.8,0.0
WS,11,4,1994,9,1994-09-02,19.4,24.4,14.4,0.0
WS,11,4,1994,9,1994-09-03,13.7,17.2,10.2,0.0
WS,11,4,1994,9,1994-09-04,16.3,21.4,11.2,0.0
WS,11,4,1994,9,1994-09-05,15.3,20.0,10.6,0.0
WS,11,4,1994,9,1994-09-06,20.5,29.4,11.6,0.0
WS,11,4,1994,9,1994-09-07,16.8,20.8,12.8,5.8
WS,11,4,1994,9,1994-09-08,12.9,15.8,10.0,0.9
WS,11,4,1994,9,1994-09-09,12.4,16.6,8.2,0.0
WS,11,4,1994,9,1994-09-10,13.0,19.0,7.0,0.0
WS,11,4,1994,9,1994-09-11,17.9,26.4,9.4,0.0
WS,11,4,1994,9,1994-09-12,20.8,29.6,12.0,0.0
WS,11,4,1994,9,1994-09-13,21.8,28.8,14.8,0.0
WS,11,4,1994,9,1994-09-14,19.9,26.6,13.2,3.8
WS,11,4,1994,9,1994-09-15,16.1,17.6,14.6,3.0
WS,11,4,1994,9,1994-09-16,14.75,19.6,9.9,0.2
WS,11,4,1994,9,1994-09-17,17.8,23.0,12.6,0.0
WS,11,4,1994,9,1994-09-18,18.2,22.6,13.8,0.0
WS,11,4,1994,9,1994-09-19,20.4,27.6,13.2,0.0
WS,11,4,1994,9,1994-09-20,21.5,30.4,12.6,0.0
WS,11,4,1994,9,1994-09-21,23.1,31.0,15.2,0.0
WS,11,4,1994,9,1994-09-22,24.4,32.4,16.4,0.0
WS,11,4,1994,9,1994-09-23,25.6,32.6,18.6,0.0
WS,11,4,1994,9,1994-09-24,26.1,33.0,19.2,0.0
WS,11,4,1994,9,1994-09-25,23.9,33.2,14.6,0.0
WS,11,4,1994,9,1994-09-26,21.6,27.2,16.0,0.0
WS,11,4,1994,9,1994-09-27,14.3,17.6,11.0,3.8
WS,11,4,1994,9,1994-09-28,15.4,20.4,10.4,0.0
WS,11,4,1994,9,1994-09-29,17.7,23.6,11.8,0.0
WS,11,4,1994,9,1994-09-30,17.2,20.6,13.8,0.2
WS,11,4,1994,10,1994-10-01,21.5,26.6,16.4,1.4
WS,11,4,1994,10,1994-10-02,21.4,25.0,17.8,12.6
WS,11,4,1994,10,1994-10-03,19.1,22.6,15.6,10.4
WS,11,4,1994,10,1994-10-04,17.6,21.8,13.4,8.4
WS,11,4,1994,10,1994-10-05,18.3,25.0,11.6,0.0
WS,11,4,1994,10,1994-10-06,18.8,25.8,11.8,0.0
WS,11,4,1994,10,1994-10-07,19.9,27.0,12.8,0.0
WS,11,4,1994,10,1994-10-08,20.3,28.4,12.2,0.0
WS,11,4,1994,10,1994-10-09,23.0,31.0,15.0,0.0
