date,treatment,rain,tmax,tmin,srad,tmean
04/05/2002,PFUN,0,28.2,16,18.6,22.1
04/06/2002,PFUN,0,29.2,16.2,17.6,22.7
04/07/2002,PFUN,0,28,15.4,18.1,21.7
04/08/2002,PFUN,0,27.8,16.9,15.7,22.35
04/09/2002,PFUN,0,28.5,18.1,13.8,23.3
04/10/2002,PFUN,4.4,29.2,18.3,14.4,23.75
04/11/2002,PFUN,0,29.9,18.8,16,24.35
04/12/2002,PFUN,1.4,25.8,18,12.7,21.9
04/13/2002,PFUN,3.4,19.6,15.8,3.1,17.7
04/14/2002,PFUN,21,25.8,15.9,10.9,20.85
04/15/2002,PFUN,0,27.5,18.3,13,22.9
04/16/2002,PFUN,0,29.9,18.1,16.7,24
04/17/2002,PFUN,5.8,23.6,17.6,5.3,20.6
04/18/2002,PFUN,2.2,23.2,14.2,9.3,18.7
04/19/2002,PFUN,4.4,28.2,15,14.2,21.6
04/20/2002,PFUN,1.8,20,15.6,2.7,17.8
04/21/2002,PFUN,20,22,9,16.2,15.5
04/22/2002,PFUN,0,28,14,15.9,21
04/23/2002,PFUN,0,29.4,17.5,16.5,23.45
04/24/2002,PFUN,0,29.5,18.7,14.6,24.1
04/25/2002,PFUN,0,25.2,19.2,7.9,22.2
04/26/2002,PFUN,0.6,25.3,16.6,7.5,20.95
04/27/2002,PFUN,48.5,21.2,13.2,16.8,17.2
04/28/2002,PFUN,0,27.4,11.4,18.3,19.4
04/29/2002,PFUN,0,21,16.5,7.5,18.75
04/30/2002,PFUN,9.6,19.4,14.4,6.9,16.9
05/01/2002,PFUN,0,23,13,11.2,18
05/02/2002,PFUN,0,24.4,13.6,12.7,19
05/03/2002,PFUN,0,24.4,13.2,10.5,18.8
05/04/2002,PFUN,0,24.4,10.4,15,17.4
05/05/2002,PFUN,0,17.8,12.5,5.3,15.15
05/06/2002,PFUN,4.6,21,14.5,7,17.75
05/07/2002,PFUN,0,24.4,16.2,10.5,20.3
05/08/2002,PFUN,4.1,23.8,14.8,12.3,19.3
05/09/2002,PFUN,0,23.5,12,15,17.75
05/10/2002,PFUN,0,24.9,13.6,13.7,19.25
05/11/2002,PFUN,0,26.6,14.4,13.1,20.5
05/12/2002,PFUN,0,28,15.2,14.2,21.6
05/13/2002,PFUN,0,28.5,16,12,22.25
05/14/2002,PFUN,0,28.7,15.2,13,21.95
05/15/2002,PFUN,0,27,15,6.9,21
05/16/2002,PFUN,70.3,22.2,14.2,10.3,18.2
05/17/2002,PFUN,0,22.1,13,1.6,17.55
05/18/2002,PFUN,30,22.2,14.8,6.7,18.5
05/19/2002,PFUN,8.2,21.4,15.4,5.6,18.4
05/20/2002,PFUN,7.4,18.6,14.6,1.6,16.6
05/21/2002,PFUN,51.4,14.6,10,6.3,12.3
05/22/2002,PFUN,0.2,19.4,7,13.7,13.2
05/23/2002,PFUN,0,20.2,9.2,13.7,14.7
05/24/2002,PFUN,0,20.8,8.8,14,14.8
05/25/2002,PFUN,0,21.4,9.4,13.7,15.4
05/26/2002,PFUN,0,20.6,10,12.8,15.3
05/27/2002,PFUN,0,22.4,11.6,8.4,17
05/28/2002,PFUN,0,25.4,12.6,11.2,19
05/29/2002,PFUN,0.2,18.2,13.2,2.5,15.7
05/30/2002,PFUN,10.1,16.2,13.4,1.7,14.8
05/31/2002,PFUN,5.9,18.9,12,4.7,15.45
06/01/2002,PFUN,0.2,22.6,9.5,12.6,16.05
06/02/2002,PFUN,0,25.6,13.6,10.7,19.6
06/03/2002,PFUN,3.4,26.1,15.3,9.7,20.7
06/04/2002,PFUN,0,26.6,15.6,9.2,21.1
06/05/2002,PFUN,0,25.7,14.3,11.4,20
06/06/2002,PFUN,0,19.3,14.2,1.9,16.75
06/07/2002,PFUN,10,20.6,13.6,2.1,17.1
06/08/2002,PFUN,53.9,17,12.6,2.7,14.8
06/09/2002,PFUN,23.6,22.5,15.5,4.4,19
06/10/2002,PFUN,20.9,18.8,10.6,4.3,14.7
06/11/2002,PFUN,2.1,12,8.8,0.9,10.4
06/12/2002,PFUN,68.4,9.5,7.7,2.7,8.6
06/13/2002,PFUN,9.8,12,7.4,2.9,9.7
06/14/2002,PFUN,15.2,11.5,6.3,10.7,8.9
06/15/2002,PFUN,0,12.1,3.3,3.9,7.7
06/16/2002,PFUN,5.6,19,10.1,4.1,14.55
06/17/2002,PFUN,0,24,12.8,11.5,18.4
06/18/2002,PFUN,14.8,17.9,10.4,2.7,14.15
06/19/2002,PFUN,0.6,18.6,4.5,12.9,11.55
06/20/2002,PFUN,0,21.4,8.4,10.4,14.9
06/21/2002,PFUN,0.3,15.8,9,2,12.4
06/22/2002,PFUN,0.1,9,1,12.3,5
06/23/2002,PFUN,0,13.8,-1,9.2,6.4
06/24/2002,PFUN,0,10,3.4,11.7,6.7
06/25/2002,PFUN,0,12,-1.5,13.3,5.25
06/26/2002,PFUN,0,18.2,2.8,12.9,10.5
06/27/2002,PFUN,0,23.2,8.5,9.9,15.85
06/28/2002,PFUN,0,25,11.5,11.6,18.25
06/29/2002,PFUN,0,26.2,15.2,6.2,20.7
06/30/2002,PFUN,13,20.8,15.6,2.1,18.2
07/01/2002,PFUN,12.3,16.8,11.8,3,14.3
07/02/2002,PFUN,34.5,23.7,12.1,11.8,17.9
07/03/2002,PFUN,0,20.5,14.7,6.6,17.6
07/04/2002,PFUN,0,23.5,13.7,0.1,18.6
07/05/2002,PFUN,0,22.2,15.2,6.5,18.7
07/06/2002,PFUN,0,22.6,13.2,5.9,17.9
07/07/2002,PFUN,12.7,13.2,7.6,3.1,10.4
07/08/2002,PFUN,6.6,9.6,4.2,8.2,6.9
07/09/2002,PFUN,0.1,14.6,1.2,13.4,7.9
07/10/2002,PFUN,0,15.8,3,10.4,9.4
07/11/2002,PFUN,0,12.2,5.8,5.2,9
07/12/2002,PFUN,0.1,13,6.2,6.8,9.6
07/13/2002,PFUN,0,14.4,2.4,13.1,8.4
07/14/2002,PFUN,0,25.2,3.8,13.4,14.5
07/15/2002,PFUN,0,21,5.6,13.7,13.3
07/16/2002,PFUN,0,20.6,7.5,13.5,14.05
07/17/2002,PFUN,0,16,6.5,13.4,11.25
07/18/2002,PFUN,0,18,7.8,13.4,12.9
07/19/2002,PFUN,0,19.2,9,12.4,14.1
07/20/2002,PFUN,0,16.8,9,5.4,12.9
07/21/2002,PFUN,8,18.4,13.2,6,15.8
07/22/2002,PFUN,16.8,17.8,12.2,6.7,15
07/23/2002,PFUN,7.5,19.5,10.2,12.9,14.85
07/24/2002,PFUN,0,26.1,12.7,12.4,19.4
07/25/2002,PFUN,4.7,20,10.6,0.9,15.3
07/26/2002,PFUN,20.7,17,7.7,3.8,12.35
07/27/2002,PFUN,13.2,16,8.5,4.8,12.25
07/28/2002,PFUN,0.7,14,2.8,14.5,8.4
07/29/2002,PFUN,0,18,4,13.1,11
07/30/2002,PFUN,0,16.2,9.3,4.7,12.75
07/31/2002,PFUN,8.3,22.3,13.6,10.2,17.95
08/01/2002,PFUN,0,15.8,8,6.2,11.9
08/02/2002,PFUN,0,8,4.2,5.9,6.1
08/03/2002,PFUN,39,9.4,4.8,5.9,7.1
08/04/2002,PFUN,0.4,13.8,5.8,6,9.8
08/05/2002,PFUN,0,17,6.6,10.7,11.8
08/06/2002,PFUN,0.9,21.6,10.8,10.6,16.2
08/07/2002,PFUN,0,27.3,14.8,13.8,21.05
08/08/2002,PFUN,0,28.1,16,14.1,22.05
08/09/2002,PFUN,32.6,19.9,10,13.5,14.95
08/10/2002,PFUN,1.6,18.4,4.6,14.2,11.5
08/11/2002,PFUN,0,23.4,7.6,17,15.5
08/12/2002,PFUN,0,24.4,12.6,14.3,18.5
08/13/2002,PFUN,5.8,21.6,17,5.9,19.3
08/14/2002,PFUN,1.1,17,11.2,7.2,14.1
08/15/2002,PFUN,3.6,22.2,8,12.3,15.1
08/16/2002,PFUN,0.2,21,13.7,5.9,17.35
08/17/2002,PFUN,0,24.6,13.6,15.3,19.1
08/18/2002,PFUN,0,25.2,14.2,16.6,19.7
08/19/2002,PFUN,0,26.3,15.7,13.6,21
08/20/2002,PFUN,0,21.7,15.1,2.8,18.4
08/21/2002,PFUN,60.6,18,13.4,3.7,15.7
08/22/2002,PFUN,29.3,15.5,12.6,1.7,14.05
08/23/2002,PFUN,43.6,17.4,13,1.7,15.2
08/24/2002,PFUN,4.2,23.2,13.8,11.8,18.5
08/25/2002,PFUN,0,28.2,16.8,16.8,22.5
08/26/2002,PFUN,0,26.5,16,16.9,21.25
08/27/2002,PFUN,0,23.8,12.5,17.7,18.15
08/28/2002,PFUN,0,25.3,14,17.1,19.65
08/29/2002,PFUN,7.5,19.8,12.4,5.1,16.1
08/30/2002,PFUN,3.4,15.6,8.2,16.9,11.9
08/31/2002,PFUN,0,12.4,4.7,15.5,8.55
09/01/2002,PFUN,0,7.2,-0.4,9.5,3.4
09/02/2002,PFUN,0.2,11.5,2,18,6.75
09/03/2002,PFUN,0,16.4,1.2,19.3,8.8
09/04/2002,PFUN,0,21.6,4.4,19.6,13
09/05/2002,PFUN,0,20.3,9.1,8.7,14.7
09/06/2002,PFUN,19.8,16.6,11.6,1.6,14.1
09/07/2002,PFUN,44.1,13,3.5,18.3,8.25
09/08/2002,PFUN,0,17,3,20.1,10
09/09/2002,PFUN,0,21.9,7.3,13.4,14.6
09/10/2002,PFUN,0,24.6,11.8,17.4,18.2
09/11/2002,PFUN,0,26.2,14.6,11.8,20.4
09/12/2002,PFUN,35.6,22.6,13.8,3.5,18.2
09/13/2002,PFUN,10.5,22,13,17.9,17.5
09/14/2002,PFUN,2.9,20.2,9.4,20.1,14.8
09/15/2002,PFUN,0,22.5,8.4,17.9,15.45
09/16/2002,PFUN,4.8,17.4,13,2.2,15.2
09/17/2002,PFUN,35.4,15.4,13.9,0.7,14.65
09/18/2002,PFUN,53,18,13.8,3.7,15.9
09/19/2002,PFUN,2.7,22.9,15.4,3.5,19.15
09/20/2002,PFUN,29.2,15.4,7,6.9,11.2
09/21/2002,PFUN,0.2,14.8,2.5,19.2,8.65
09/22/2002,PFUN,0,19.8,4.4,21.9,12.1
09/23/2002,PFUN,0,21.4,7.2,21.1,14.3
09/24/2002,PFUN,0,20.2,7.2,21.9,13.7
09/25/2002,PFUN,0,24,8,21.5,16
09/26/2002,PFUN,0,26.2,12,20.9,19.1
09/27/2002,PFUN,0,25.6,13,19.8,19.3
09/28/2002,PFUN,0,26.4,12,20.8,19.2
09/29/2002,PFUN,0,29.2,15.2,18.4,22.2
09/30/2002,PFUN,15.2,20.2,14.7,1.6,17.45
10/01/2002,PFUN,45.2,20.8,13.8,13.1,17.3
10/02/2002,PFUN,0,25.6,13.4,21.3,19.5
10/03/2002,PFUN,40.4,22.6,16,9.1,19.3
10/04/2002,PFUN,0,27.4,13.7,18.3,20.55
10/05/2002,PFUN,31,22.8,16,1.8,19.4
10/06/2002,PFUN,30.6,29.2,14.8,20,22
10/07/2002,PFUN,0,31.1,17,17,24.05
10/08/2002,PFUN,13.4,22.1,16.4,4,19.25
10/09/2002,PFUN,30.7,25.8,16.5,10,21.15
10/10/2002,PFUN,11.8,21.4,17.7,4.8,19.55
10/11/2002,PFUN,4.7,23.8,17,7.4,20.4
10/12/2002,PFUN,9.8,26,16,12.8,21
10/13/2002,PFUN,0,28.8,16.5,21.5,22.65
10/14/2002,PFUN,0,22.7,17.4,5.1,20.05
10/15/2002,PFUN,1.4,30.6,17.6,20,24.1
10/16/2002,PFUN,0,27.4,17.8,12.3,22.6
10/17/2002,PFUN,39.4,21.4,13.1,15.1,17.25
10/18/2002,PFUN,1.2,26,13.3,17.4,19.65
10/19/2002,PFUN,0,24.4,16.4,10.3,20.4
10/20/2002,PFUN,0.8,26.6,17.4,13.6,22
10/21/2002,PFUN,32.7,18.4,10.4,4.1,14.4
10/22/2002,PFUN,24.9,16.7,4.5,24.9,10.6
10/23/2002,PFUN,0,24.6,7.2,22.5,15.9
10/24/2002,PFUN,0,27.6,13.7,12.8,20.65
10/25/2002,PFUN,20.7,18,16.4,2.2,17.2
10/26/2002,PFUN,13.2,25.5,14.5,13,20
10/27/2002,PFUN,1.3,20.6,17.2,3.1,18.9
10/28/2002,PFUN,1.6,28.3,15.5,18.2,21.9
10/29/2002,PFUN,0,21.6,15.6,2.3,18.6
10/30/2002,PFUN,8.6,19.2,13.7,12.7,16.45
10/31/2002,PFUN,8.9,19,13.2,7.4,16.1
11/01/2002,PFUN,2.7,25.1,12.7,17.1,18.9
11/02/2002,PFUN,0,28.6,14.3,23.5,21.45
11/03/2002,PFUN,0,31,15.5,19.5,23.25
11/04/2002,PFUN,35.9,19.8,14,7.6,16.9
11/05/2002,PFUN,0,19.6,10.8,19,15.2
11/06/2002,PFUN,0,23.2,10.4,22.6,16.8
11/07/2002,PFUN,0,23.2,10.8,25.9,17
11/08/2002,PFUN,0,25.8,10.8,25.7,18.3
11/09/2002,PFUN,0,28.2,13.2,15.1,20.7
11/10/2002,PFUN,78.2,19.2,13.4,7,16.3
11/11/2002,PFUN,0.7,21.4,8.4,26.4,14.9
11/12/2002,PFUN,0,23.8,9,25.8,16.4
11/13/2002,PFUN,0,29,13,26.3,21
11/14/2002,PFUN,0,26,15,18.9,20.5
11/15/2002,PFUN,0,28.2,15.6,21.1,21.9
11/16/2002,PFUN,0,30,18.8,18.4,24.4
11/17/2002,PFUN,0,31.4,17.8,21.4,24.6
11/18/2002,PFUN,0.3,24,18.5,6.5,21.25
11/19/2002,PFUN,9.4,30.4,15.3,22,22.85
11/20/2002,PFUN,0,31,16.8,11.3,23.9
11/21/2002,PFUN,13.9,22.7,17,9.4,19.85
11/22/2002,PFUN,0,24.6,14,17.5,19.3
11/23/2002,PFUN,0,31.6,14.6,25.8,23.1
11/24/2002,PFUN,0,32.4,19,20.8,25.7
11/25/2002,PFUN,0,26.9,20,6.1,23.45
11/26/2002,PFUN,16,29.8,19,22.4,24.4
11/27/2002,PFUN,0,30,19.2,7.7,24.6
11/28/2002,PFUN,30.3,26.7,18.2,11.3,22.45
11/29/2002,PFUN,0.8,23.2,19.1,6.4,21.15
11/30/2002,PFUN,16.8,28.4,19.4,12.7,23.9
12/01/2002,PFUN,1.2,24.6,17,3.9,20.8
12/02/2002,PFUN,19.9,24.6,17.6,10.9,21.1
12/03/2002,PFUN,0,26.2,17,8.6,21.6
12/04/2002,PFUN,0,28.8,18.3,11.3,23.55
12/05/2002,PFUN,19.9,29.4,18.8,11.3,24.1
12/06/2002,PFUN,14.6,22.4,17,5.8,19.7
12/07/2002,PFUN,2,20,17.4,3.7,18.7
12/08/2002,PFUN,47.2,22.8,14.2,24.5,18.5
12/09/2002,PFUN,0,23.9,14.2,19.7,19.05
12/10/2002,PFUN,0.5,26,15.5,13.7,20.75
12/11/2002,PFUN,0.2,24.8,16.8,10.3,20.8
12/12/2002,PFUN,15.3,28.4,15,21,21.7
12/13/2002,PFUN,0,28.8,16.2,25.2,22.5
12/14/2002,PFUN,0,30,17,22.2,23.5
12/15/2002,PFUN,0,29.5,17.9,16.7,23.7
12/16/2002,PFUN,19,28.6,17.5,19.6,23.05
12/17/2002,PFUN,0,29.4,17,28.3,23.2
12/18/2002,PFUN,0,29.8,15.6,28.4,22.7
12/19/2002,PFUN,0,30.4,16.7,17.8,23.55
12/20/2002,PFUN,24.2,22,18.2,3,20.1
12/21/2002,PFUN,25.8,30.2,18.2,22.9,24.2
12/22/2002,PFUN,0,31.3,19.5,24.3,25.4
12/23/2002,PFUN,42,25,17.4,3.4,21.2
12/24/2002,PFUN,90.4,18.8,15,6.9,16.9
12/25/2002,PFUN,4.8,24.6,10.8,28.5,17.7
12/26/2002,PFUN,0,30,15.5,27.6,22.75
12/27/2002,PFUN,0,31.1,16,27.9,23.55
12/28/2002,PFUN,0,30.6,16.1,26.7,23.35
12/29/2002,PFUN,0,32.3,17.5,23.3,24.9
12/30/2002,PFUN,0,32.2,20,19.9,26.1
12/31/2002,PFUN,2.5,29.6,19.3,18.4,24.45
01/01/2003,PFUN,7.6,30.8,18.4,25.7,24.6
01/02/2003,PFUN,0,26.2,19.5,18.4,22.85
01/03/2003,PFUN,0,30.8,18,18.7,24.4
01/04/2003,PFUN,6.2,28.1,18.9,16.7,23.5
01/05/2003,PFUN,2,29.6,18.6,27.6,24.1
01/06/2003,PFUN,0,29.8,17.2,25.4,23.5
01/07/2003,PFUN,0,29.6,16.4,29,23
01/08/2003,PFUN,0,32.3,16.5,28.3,24.4
01/09/2003,PFUN,0,32.4,19.8,20.1,26.1
01/10/2003,PFUN,1.4,23,18.2,3.1,20.6
01/11/2003,PFUN,89.3,25.8,15.2,16.2,20.5
01/12/2003,PFUN,0,27.4,15.8,28.4,21.6
01/13/2003,PFUN,0,28,16.6,19.4,22.3
01/14/2003,PFUN,0,29.5,17.2,21.6,23.35
01/15/2003,PFUN,0,28.4,17,19.6,22.7
01/16/2003,PFUN,0,28.2,18.5,15.8,23.35
01/17/2003,PFUN,6.6,31.3,16.5,26.7,23.9
01/18/2003,PFUN,0,29.6,19.4,22.3,24.5
01/19/2003,PFUN,0,31.8,17,26.7,24.4
01/20/2003,PFUN,0,25.3,19.2,10.4,22.25
01/21/2003,PFUN,40,28.6,16.3,24.8,22.45
01/22/2003,PFUN,0,29.6,18.6,23.3,24.1
01/23/2003,PFUN,21.3,25.4,18.8,12.4,22.1
01/24/2003,PFUN,1.8,24,13.8,27.9,18.9
01/25/2003,PFUN,0,28.4,15,23.7,21.7
01/26/2003,PFUN,0,28.6,17,19.6,22.8
01/27/2003,PFUN,0,27.6,17.6,20.7,22.6
01/28/2003,PFUN,0,29.6,16.1,27.7,22.85
01/29/2003,PFUN,0,30.4,16,26.4,23.2
01/30/2003,PFUN,0,31.4,17.3,28.2,24.35
01/31/2003,PFUN,0,32.4,18,25.2,25.2
02/01/2003,PFUN,0,30.6,19.5,20.8,25.05
02/02/2003,PFUN,4.2,29,19,19.4,24
02/03/2003,PFUN,0,32.2,19.2,24.7,25.7
02/04/2003,PFUN,0,33,20,24.6,26.5
02/05/2003,PFUN,1.7,31,19.4,21.6,25.2
02/06/2003,PFUN,0,30.6,18.6,20.2,24.6
02/07/2003,PFUN,0,29.6,19,19.4,24.3
02/08/2003,PFUN,13.3,27.2,18.2,17.5,22.7
02/09/2003,PFUN,0,30,19,15.8,24.5
02/10/2003,PFUN,45.3,29.4,19.3,15.2,24.35
02/11/2003,PFUN,8.4,27.8,17.6,14.9,22.7
02/12/2003,PFUN,0.4,25.2,17.8,16.9,21.5
02/13/2003,PFUN,0.3,26.4,15,11.6,20.7
02/14/2003,PFUN,0.1,28,14.2,15.8,21.1
02/15/2003,PFUN,0,29,16.3,26.3,22.65
02/16/2003,PFUN,1,23.6,16.6,25,20.1
02/17/2003,PFUN,14.9,24.8,16.2,5,20.5
02/18/2003,PFUN,0.9,26.8,12.4,19.6,19.6
02/19/2003,PFUN,0,28.6,15.2,25.8,21.9
02/20/2003,PFUN,116.5,22,18.6,14.7,20.3
02/21/2003,PFUN,12.2,20.6,14.8,4.3,17.7
02/22/2003,PFUN,0,25.6,15.8,8.4,20.7
02/23/2003,PFUN,2,28.4,18.4,13.2,23.4
02/24/2003,PFUN,32.7,29.4,19.6,19.1,24.5
02/25/2003,PFUN,0.9,28.2,19.6,16.1,23.9
02/26/2003,PFUN,10.1,31.4,18.4,16.9,24.9
02/27/2003,PFUN,0.1,32.2,19.6,23.1,25.9
02/28/2003,PFUN,0,32.6,20.4,22.8,26.5
03/01/2003,PFUN,0,32.4,19.8,22.2,26.1
03/02/2003,PFUN,1.2,31.4,18,21.6,24.7
03/03/2003,PFUN,0.7,27.7,18.2,19.8,22.95
03/04/2003,PFUN,6.1,30.3,18.8,13.6,24.55
03/05/2003,PFUN,0,31.2,18.5,19.4,24.85
03/06/2003,PFUN,0,29.8,18.5,20.7,24.15
03/07/2003,PFUN,53.1,22.8,19,14.7,20.9
03/08/2003,PFUN,10.9,26,19.4,4.7,22.7
03/09/2003,PFUN,0,28.6,19.4,12,24
03/10/2003,PFUN,10,26.8,18.8,12.4,22.8
03/11/2003,PFUN,0,26.6,18.5,13.5,22.55
03/12/2003,PFUN,3.5,24.8,18,12.4,21.4
03/13/2003,PFUN,17.2,24.6,16.6,12.8,20.6
03/14/2003,PFUN,0.2,27.2,13.2,16.6,20.2
03/15/2003,PFUN,0,27,16.2,18.3,21.6
03/16/2003,PFUN,1.3,21,16.6,11.9,18.8
03/17/2003,PFUN,7.4,24.4,13.3,4.2,18.85
03/18/2003,PFUN,0,27.8,13,21,20.4
03/19/2003,PFUN,0,29,17.6,18.9,23.3
03/20/2003,PFUN,0,27,17,17.8,22
03/21/2003,PFUN,16.7,18,13.4,12.9,15.7
03/22/2003,PFUN,0,22.6,11.2,8,16.9
03/23/2003,PFUN,0,25.2,11.8,18.2,18.5
03/24/2003,PFUN,0,24.6,13,19.3,18.8
03/25/2003,PFUN,0,24.8,14.1,17.8,19.45
03/26/2003,PFUN,0,25,13.2,18.1,19.1
03/27/2003,PFUN,0,26.6,15.2,15,20.9
03/28/2003,PFUN,0,29,15.4,14.3,22.2
03/29/2003,PFUN,0,29.6,15.2,18.8,22.4
03/30/2003,PFUN,0,28.6,16,20.5,22.3
03/31/2003,PFUN,0,28.5,16.5,17.7,22.5
04/01/2003,PFUN,1.1,28,16.6,17.7,22.3
04/02/2003,PFUN,0,24.8,14,14.9,19.4
04/03/2003,PFUN,0,27,12.2,13.6,19.6
04/04/2003,PFUN,35.2,22.4,15.8,8.5,19.1
04/05/2003,PFUN,0.8,22.4,14,12.4,18.2
04/06/2003,PFUN,0.1,21.6,11.2,14.6,16.4
04/07/2003,PFUN,0,23.8,9.8,18.3,16.8
04/08/2003,PFUN,0,26,11,17.2,18.5
04/09/2003,PFUN,0,26.6,12.4,15.2,19.5
04/10/2003,PFUN,4.9,23.6,14.4,11.7,19
04/11/2003,PFUN,0,18.2,5.8,17.7,12
04/12/2003,PFUN,0,17.2,4.6,16.5,10.9
04/13/2003,PFUN,0,22.8,5.2,17.4,14
04/14/2003,PFUN,0,23.5,10,17.1,16.75
04/15/2003,PFUN,0,26.1,11.6,16.9,18.85
04/16/2003,PFUN,0,27.2,12.3,16.1,19.75
04/17/2003,PFUN,0,27.6,12.6,15.9,20.1
04/18/2003,PFUN,0,23.8,15.1,5,19.45
04/19/2003,PFUN,33.3,18.6,12.4,10.1,15.5
04/20/2003,PFUN,0.2,18.9,6.7,15.4,12.8
04/21/2003,PFUN,0,26,9.6,16.1,17.8
04/22/2003,PFUN,0,28.6,14.8,14.4,21.7
04/23/2003,PFUN,0,29.8,16.5,15.2,23.15
04/24/2003,PFUN,0,28.5,17.8,11.2,23.15
04/25/2003,PFUN,0,28.9,16.8,10.7,22.85
04/26/2003,PFUN,0,30.2,16.4,13.6,23.3
04/27/2003,PFUN,0,28.4,17.6,10,23
04/28/2003,PFUN,0,24.4,16.2,4.9,20.3
04/29/2003,PFUN,18.6,20.4,16,2.1,18.2
04/30/2003,PFUN,20.1,19.6,16.6,0.8,18.1
05/01/2003,PFUN,52.1,20.4,15.5,2.8,17.95
05/02/2003,PFUN,2.4,17,9.8,13.6,13.4
05/03/2003,PFUN,0,19.4,5.6,13.4,12.5
05/04/2003,PFUN,0,20.2,9,9.2,14.6
05/05/2003,PFUN,0,20.2,11.2,11.5,15.7
05/06/2003,PFUN,0,15.6,8.8,12.3,12.2
05/07/2003,PFUN,0,15.2,6.2,8.3,10.7
05/08/2003,PFUN,0,16.6,6.8,11.5,11.7
05/09/2003,PFUN,0,21.2,6.9,14.4,14.05
05/10/2003,PFUN,0,22.4,8.5,13.7,15.45
05/11/2003,PFUN,0,22.8,10.2,13.3,16.5
05/12/2003,PFUN,0,23.2,11.8,13.1,17.5
05/13/2003,PFUN,0,23.6,10.8,12.8,17.2
05/14/2003,PFUN,0,23.1,11.5,12.1,17.3
05/15/2003,PFUN,0,25,13,11.8,19
05/16/2003,PFUN,0,26.4,13.8,10.8,20.1
05/17/2003,PFUN,0,25.8,14.2,8.9,20
05/18/2003,PFUN,0,26.2,15,9.2,20.6
05/19/2003,PFUN,0,23,15.9,9.8,19.45
05/20/2003,PFUN,0,22.4,13.4,5.2,17.9
05/21/2003,PFUN,0,25.6,12.2,10.2,18.9
05/22/2003,PFUN,0,26.4,15.4,7.3,20.9
05/23/2003,PFUN,51.9,17.6,12,9.1,14.8
05/24/2003,PFUN,0.9,14.5,8,12.3,11.25
05/25/2003,PFUN,0,13.2,5,12.3,9.1
05/26/2003,PFUN,0,17.8,2.6,12.2,10.2
05/27/2003,PFUN,0,19.5,6.2,12.1,12.85
05/28/2003,PFUN,0,20.8,6.3,11.6,13.55
05/29/2003,PFUN,0,21.4,7.7,11.3,14.55
05/30/2003,PFUN,0,24.6,9.5,11.3,17.05
05/31/2003,PFUN,0,23.8,10,10.1,16.9
06/01/2003,PFUN,0,25.4,12.8,7.4,19.1
06/02/2003,PFUN,0,25.9,13,11,19.45
06/03/2003,PFUN,30.3,20.6,10.6,2.4,15.6
06/04/2003,PFUN,3.7,13.6,8.5,4.5,11.05
06/05/2003,PFUN,18.4,17.4,10.6,4.6,14
06/06/2003,PFUN,23.8,19,11.6,4.1,15.3
06/07/2003,PFUN,1.2,16.4,11,5.6,13.7
06/08/2003,PFUN,0,16.2,7.6,6.8,11.9
06/09/2003,PFUN,3.6,15.9,9.9,2.6,12.9
06/10/2003,PFUN,5.6,24,13.8,6.4,18.9
06/11/2003,PFUN,13,19.6,14.4,2.2,17
06/12/2003,PFUN,0.3,23.4,10.4,6,16.9
06/13/2003,PFUN,0,23,16.6,6.1,19.8
06/14/2003,PFUN,8.5,22.2,15.4,7.5,18.8
06/15/2003,PFUN,0.3,24.6,14.2,8.4,19.4
06/16/2003,PFUN,0,25.7,13.8,10.1,19.75
06/17/2003,PFUN,18.4,17.8,13.4,0.9,15.6
06/18/2003,PFUN,17.9,15.9,14.2,2,15.05
06/19/2003,PFUN,0.6,19.5,12,5.5,15.75
06/20/2003,PFUN,0.6,19,8,7.4,13.5
06/21/2003,PFUN,0,20.2,10.6,5.4,15.4
06/22/2003,PFUN,6.4,23,11.6,11.6,17.3
06/23/2003,PFUN,0,23.4,13,9.9,18.2
06/24/2003,PFUN,0,23.9,12.8,10.4,18.35
06/25/2003,PFUN,0,22.4,12.4,9.8,17.4
06/26/2003,PFUN,0,23,10.8,10.5,16.9
06/27/2003,PFUN,0,21.6,10.4,10.4,16
06/28/2003,PFUN,0,23.2,11.2,10.1,17.2
06/29/2003,PFUN,0,21.2,11.5,9.7,16.35
06/30/2003,PFUN,0,20.8,8.4,11.3,14.6
07/01/2003,PFUN,0,21.9,9.8,10.5,15.85
07/02/2003,PFUN,0,22.6,9.4,10.2,16
07/03/2003,PFUN,0,23.6,11,10.3,17.3
07/04/2003,PFUN,0,23,10.4,10.6,16.7
07/05/2003,PFUN,0,21.8,11.6,6.4,16.7
07/06/2003,PFUN,9.4,18.5,11.4,4.5,14.95
07/07/2003,PFUN,0.7,16.2,10.5,3.8,13.35
07/08/2003,PFUN,0,21.6,11.8,3,16.7
07/09/2003,PFUN,42,17.4,3.6,5.8,10.5
07/10/2003,PFUN,0,11.9,0,13.9,5.95
07/11/2003,PFUN,0,9.9,-0.6,14.3,4.65
07/12/2003,PFUN,0,11,-2.7,14.1,4.15
07/13/2003,PFUN,0,14.8,1.9,12.3,8.35
07/14/2003,PFUN,0,17.9,5,9,11.45
07/15/2003,PFUN,8.5,15.4,11.2,4.9,13.3
07/16/2003,PFUN,38.6,14.4,7.2,9.9,10.8
07/17/2003,PFUN,0,15,3.2,6.8,9.1
07/18/2003,PFUN,0,23.4,12.1,11.7,17.75
07/19/2003,PFUN,0,25.2,11.6,13.8,18.4
