date,treatment,rain,tmax,tmin,srad,tmean
02/05/2016,PGRO,0,29.4,18,22.16965319,23.7
02/06/2016,PGRO,6,29,19.4,20.29338239,24.2
02/07/2016,PGRO,13,30.4,18.6,22.44100657,24.5
02/08/2016,PGRO,0,27.7,19.9,18.19705166,23.8
02/09/2016,PGRO,0,28.5,19.6,19.38522094,24.05
02/10/2016,PGRO,43,30.1,19,21.5888067,24.55
02/11/2016,PGRO,0,30.9,19,22.28954208,24.95
02/12/2016,PGRO,0,30.8,19.9,21.27013808,25.35
02/13/2016,PGRO,0,28,19.6,18.61635873,23.8
02/14/2016,PGRO,6,23.9,18,15.55419541,20.95
02/15/2016,PGRO,4.4,23.9,19,14.13039257,21.45
02/16/2016,PGRO,1.2,24.8,18.5,15.97088891,21.65
02/17/2016,PGRO,23.6,28.4,18.1,20.35390938,23.25
02/18/2016,PGRO,8.8,28.3,19.8,18.42793582,24.05
02/19/2016,PGRO,21.6,26.2,19.8,15.9353877,23
02/20/2016,PGRO,1.4,24.1,18.9,14.31353769,21.5
02/21/2016,PGRO,5.8,27,15.8,20.93119797,21.4
02/22/2016,PGRO,20.8,24.2,12.8,21.03992614,18.5
02/23/2016,PGRO,16.4,23.8,16.8,16.4253389,20.3
02/24/2016,PGRO,0.4,26.6,17.2,18.96136016,21.9
02/25/2016,PGRO,1.2,25.4,15,19.86685308,20.2
02/26/2016,PGRO,0.4,27.2,13.1,23.04068253,20.15
02/27/2016,PGRO,15.2,28.2,12.8,23.98203166,20.5
02/28/2016,PGRO,11.2,30.5,15.9,23.25456766,23.2
02/29/2016,PGRO,0,31.1,18.8,21.25479861,24.95
03/01/2016,PGRO,0,27.8,18.1,18.79443402,22.95
03/02/2016,PGRO,11.2,23.8,16.5,16.23342318,20.15
03/03/2016,PGRO,0.6,27,15.4,20.37273514,21.2
03/04/2016,PGRO,0,26.1,11.7,22.59642122,18.9
03/05/2016,PGRO,0,24.2,16.2,16.76516942,20.2
03/06/2016,PGRO,0,24.9,14.4,19.11739372,19.65
03/07/2016,PGRO,0,26.6,18.4,16.81429598,22.5
03/08/2016,PGRO,7.4,28.1,18.1,18.47890595,23.1
03/09/2016,PGRO,20,28.3,17,19.54730461,22.65
03/10/2016,PGRO,6.8,30.8,18,20.70099045,24.4
03/11/2016,PGRO,0,31.7,18.8,20.67696266,25.25
03/12/2016,PGRO,0,29.1,18.7,18.47063334,23.9
03/13/2016,PGRO,0,28.6,18.4,18.19726636,23.5
03/14/2016,PGRO,0,22,16.7,13.04826992,19.35
03/15/2016,PGRO,0,25.5,16.9,16.53261015,21.2
03/16/2016,PGRO,0,24.4,17.9,14.29534579,21.15
03/17/2016,PGRO,0,25.5,18,15.27155752,21.75
03/18/2016,PGRO,0,26.5,15.5,18.39217334,21
03/19/2016,PGRO,0,26,13.3,19.6513444,19.65
03/20/2016,PGRO,0,27.7,9.9,23.13258775,18.8
03/21/2016,PGRO,0,29.3,13,22.00910561,21.15
03/22/2016,PGRO,22.4,30,17.6,19.08467878,23.8
03/23/2016,PGRO,0.4,30.4,17,19.72256452,23.7
03/24/2016,PGRO,0,29.6,15.2,20.32363095,22.4
03/25/2016,PGRO,11.8,30.2,19.3,17.57579725,24.75
03/26/2016,PGRO,0,31.7,16.3,20.76429257,24
03/27/2016,PGRO,0,29,18.6,16.95908184,23.8
03/28/2016,PGRO,0,29.5,19,16.93494377,24.25
03/29/2016,PGRO,0,31.2,17.7,19.08247427,24.45
03/30/2016,PGRO,11.4,32.5,14.5,21.89569426,23.5
03/31/2016,PGRO,0,32.6,20.2,18.05779457,26.4
04/01/2016,PGRO,0,32.2,19.5,18.15785927,25.85
04/02/2016,PGRO,0,29.6,18.6,16.78983361,24.1
04/03/2016,PGRO,0,26.4,19.7,13.01828921,23.05
04/04/2016,PGRO,0,27.4,19.4,14.13214423,23.4
04/05/2016,PGRO,0,30.1,19.5,16.16008216,24.8
04/06/2016,PGRO,0,28.9,18.9,15.59194028,23.9
04/07/2016,PGRO,0,29.7,18.1,16.68098316,23.9
04/08/2016,PGRO,0,30.3,19.1,16.28088939,24.7
04/09/2016,PGRO,0,31.1,19.2,16.66879077,25.15
04/10/2016,PGRO,3.2,30.4,17.2,17.43673654,23.8
04/11/2016,PGRO,1.8,30.4,17.2,17.31809352,23.8
04/12/2016,PGRO,13.2,30.3,15.5,18.21240312,22.9
04/13/2016,PGRO,4,30.4,16,17.84146544,23.2
04/14/2016,PGRO,0,30.5,16.8,17.28276653,23.65
04/15/2016,PGRO,1.6,30.9,19,15.99639955,24.95
04/16/2016,PGRO,0,30.4,18.2,16.08488024,24.3
04/17/2016,PGRO,0,29.7,15.6,17.17241283,22.65
04/18/2016,PGRO,0,21.3,12.3,13.62457351,16.8
04/19/2016,PGRO,0,14.3,5.2,13.6050359,9.75
04/20/2016,PGRO,0,15.3,0.9,16.99559729,8.1
04/21/2016,PGRO,0,19.1,7.2,15.342819,13.15
04/22/2016,PGRO,0,18,5,15.92508053,11.5
04/23/2016,PGRO,0,20.1,0.5,19.41867402,10.3
04/24/2016,PGRO,0,22.6,5.9,17.80066301,14.25
04/25/2016,PGRO,31.6,22.3,9.5,15.47660628,15.9
04/26/2016,PGRO,7.2,24.4,10.5,16.01691789,17.45
04/27/2016,PGRO,0.4,24.2,13.9,13.69306199,19.05
04/28/2016,PGRO,0,22.4,14.5,11.91014856,18.45
04/29/2016,PGRO,0,19.6,12,11.60232504,15.8
04/30/2016,PGRO,0,20.9,14.5,10.57492847,17.7
05/01/2016,PGRO,0,17.8,14.2,7.877787415,16
05/02/2016,PGRO,0,19,12.5,10.51461343,15.75
05/03/2016,PGRO,0,20.1,11.1,12.29026753,15.6
05/04/2016,PGRO,0,20.4,14.1,10.2149302,17.25
05/05/2016,PGRO,0,19.7,14.2,9.481889821,16.95
05/06/2016,PGRO,2,20.4,13.2,10.7783784,16.8
05/07/2016,PGRO,0.6,24.9,13.1,13.70972688,19
05/08/2016,PGRO,4.4,23.1,10.7,13.96458686,16.9
05/09/2016,PGRO,5.6,19.2,5.1,14.79745132,12.15
05/10/2016,PGRO,5.4,19,7.6,13.22276898,13.3
05/11/2016,PGRO,11.6,16,10.9,8.789861834,13.45
05/12/2016,PGRO,9.8,17.6,11.8,9.316958017,14.7
05/13/2016,PGRO,0,22.8,14,11.40782147,18.4
05/14/2016,PGRO,0,18.9,10.6,11.01391121,14.75
05/15/2016,PGRO,0,14.6,5.8,11.27526504,10.2
05/16/2016,PGRO,10.8,16.2,5.2,12.53453588,10.7
05/17/2016,PGRO,0,18.6,10.6,10.62989135,14.6
05/18/2016,PGRO,0.2,22.6,12.4,11.93721678,17.5
05/19/2016,PGRO,0,18.5,14.3,7.618962835,16.4
05/20/2016,PGRO,27,18.3,13.6,8.017504216,15.95
05/21/2016,PGRO,12.2,17.6,13.5,7.449958768,15.55
05/22/2016,PGRO,30.2,19.2,13.7,8.585573747,16.45
05/23/2016,PGRO,0,19.6,14.6,8.146200749,17.1
05/24/2016,PGRO,0,20.9,13.6,9.796511515,17.25
05/25/2016,PGRO,0,18.9,9.9,10.82756135,14.4
05/26/2016,PGRO,0.4,17.5,8.9,10.53705128,13.2
05/27/2016,PGRO,14,18.5,10.1,10.36889976,14.3
05/28/2016,PGRO,0.4,17.3,14,6.471983867,15.65
05/29/2016,PGRO,15.4,17.3,12,8.169050761,14.65
05/30/2016,PGRO,7,15,4.6,11.39910601,9.8
05/31/2016,PGRO,1.6,15.5,-0.3,13.99818797,7.6
06/01/2016,PGRO,8,14.2,-1.3,13.81555564,6.45
06/02/2016,PGRO,0.4,15.4,-1.1,14.20610815,7.15
06/03/2016,PGRO,0,11.8,-1,12.47215365,5.4
06/04/2016,PGRO,0.2,14.1,-2.3,14.07458579,5.9
06/05/2016,PGRO,7.8,15.5,-0.6,13.90525438,7.45
06/06/2016,PGRO,0,17.7,8.2,10.65261614,12.95
06/07/2016,PGRO,0,22,5.2,14.13041129,13.6
06/08/2016,PGRO,0,23.6,6.7,14.13928299,15.15
06/09/2016,PGRO,0,23.6,8.9,13.15847823,16.25
06/10/2016,PGRO,0,16.4,11.1,7.885474428,13.75
06/11/2016,PGRO,0,19.5,12.9,8.783860907,16.2
06/12/2016,PGRO,0,14.8,9.6,7.784310186,12.2
06/13/2016,PGRO,0,12.7,7.3,7.921407042,10
06/14/2016,PGRO,0,14.3,8.3,8.33970366,11.3
06/15/2016,PGRO,0,17.9,8.1,10.64732715,13
06/16/2016,PGRO,0,15.4,8.8,8.730427492,12.1
06/17/2016,PGRO,0,17.1,9.1,9.605682883,13.1
06/18/2016,PGRO,14.4,16.5,11,7.961011809,13.75
06/19/2016,PGRO,8.8,20.3,9,11.40811617,14.65
06/20/2016,PGRO,7.6,20.6,6.7,12.65185181,13.65
06/21/2016,PGRO,19.4,21.3,6.9,12.87905848,14.1
06/22/2016,PGRO,24.6,21,10.2,11.15719506,15.6
06/23/2016,PGRO,0,23.3,10.1,12.34111319,16.7
06/24/2016,PGRO,0,23.8,10.8,12.25594968,17.3
06/25/2016,PGRO,0,24,11.2,12.17227011,17.6
06/26/2016,PGRO,0,24.6,11.4,12.37450534,18
06/27/2016,PGRO,0,24.2,11.2,12.29615561,17.7
06/28/2016,PGRO,0,20.4,6,12.96037802,13.2
06/29/2016,PGRO,0,16.1,2.7,12.523015,9.4
06/30/2016,PGRO,0,18.6,2.1,13.9219216,10.35
07/01/2016,PGRO,0,21.3,6.5,13.21200229,13.9
07/02/2016,PGRO,0,25,8.2,14.1075635,16.6
07/03/2016,PGRO,0,26,11.2,13.27290334,18.6
07/04/2016,PGRO,0,25.9,12.2,12.80295425,19.05
07/05/2016,PGRO,0,18.5,13.1,8.060049713,15.8
07/06/2016,PGRO,5.6,24.8,12.5,12.19998563,18.65
07/07/2016,PGRO,0,20.9,12,10.40977923,16.45
07/08/2016,PGRO,0,19,4.8,13.19176937,11.9
07/09/2016,PGRO,0,13.2,1.9,11.80814819,7.55
07/10/2016,PGRO,0,16,0.6,13.8342823,8.3
07/11/2016,PGRO,0,18.4,7.8,11.5205054,13.1
07/12/2016,PGRO,25.2,13.3,5.3,10.04738671,9.3
07/13/2016,PGRO,46,18.2,8.6,11.05093421,13.4
07/14/2016,PGRO,0,16.6,7.3,10.92255691,11.95
07/15/2016,PGRO,24.4,18.9,6.8,12.5128907,12.85
07/16/2016,PGRO,33.6,24.2,5.1,15.79155295,14.65
07/17/2016,PGRO,0,24,9.6,13.77501362,16.8
07/18/2016,PGRO,0,25,11.6,13.35130167,18.3
07/19/2016,PGRO,0.2,18.9,5.9,13.21476379,12.4
07/20/2016,PGRO,0,17.7,6.8,12.1610727,12.25
07/21/2016,PGRO,0,15.8,10.3,8.682874835,13.05
07/22/2016,PGRO,0,19.2,10.7,10.85090888,14.95
07/23/2016,PGRO,0,20.6,10.5,11.89161726,15.55
07/24/2016,PGRO,0,24.2,8.5,14.90736824,16.35
07/25/2016,PGRO,0,22.7,9.7,13.64078239,16.2
07/26/2016,PGRO,0,16.6,11.6,8.507711994,14.1
07/27/2016,PGRO,0,22,13,11.4802437,17.5
07/28/2016,PGRO,0,25.9,12.3,14.19519815,19.1
07/29/2016,PGRO,0,26.3,12.2,14.53991818,19.25
07/30/2016,PGRO,0,19.7,11.3,11.29038812,15.5
07/31/2016,PGRO,0,14.5,10.6,7.740213624,12.55
08/01/2016,PGRO,0,15.8,8.2,10.87205459,12
08/02/2016,PGRO,0,16,5.1,13.10186782,10.55
08/03/2016,PGRO,0,18.6,3,15.77344448,10.8
08/04/2016,PGRO,0,18.9,5.7,14.60235245,12.3
08/05/2016,PGRO,0,22.6,6,16.48113341,14.3
08/06/2016,PGRO,0,26.3,6.2,18.25374607,16.25
08/07/2016,PGRO,2,17.8,9.8,11.59156111,13.8
08/08/2016,PGRO,20.8,23.1,7.9,16.08355166,15.5
08/09/2016,PGRO,7.8,24.7,11.5,15.08790362,18.1
08/10/2016,PGRO,0,18.3,12.9,9.714879583,15.6
08/11/2016,PGRO,0,18.4,12,10.64741749,15.2
08/12/2016,PGRO,0,16,13.1,7.215734302,14.55
08/13/2016,PGRO,0,15.2,5.8,13.07930119,10.5
08/14/2016,PGRO,0,16.2,1.6,16.41142702,8.9
08/15/2016,PGRO,15.6,18.1,3.7,16.41001962,10.9
08/16/2016,PGRO,0,22,8,16.29134254,15
08/17/2016,PGRO,11.6,25.9,11.3,16.75096443,18.6
08/18/2016,PGRO,15.6,28.1,12.2,17.6009658,20.15
08/19/2016,PGRO,12,26.2,10.8,17.44116061,18.5
08/20/2016,PGRO,59.2,28.5,9,19.76107171,18.75
08/21/2016,PGRO,5.6,28.2,14.5,16.67751347,21.35
08/22/2016,PGRO,0,18.5,14.2,9.407654111,16.35
08/23/2016,PGRO,0,18.8,10,13.55069141,14.4
08/24/2016,PGRO,0,22.4,6.7,18.22378277,14.55
08/25/2016,PGRO,0,22.1,12.8,14.12189716,17.45
08/26/2016,PGRO,0,19.2,14.3,10.32061302,16.75
08/27/2016,PGRO,0,19.5,11.9,12.94082363,15.7
08/28/2016,PGRO,0,19.2,10.2,14.17798882,14.7
08/29/2016,PGRO,0,18.9,8.6,15.27002183,13.75
08/30/2016,PGRO,11.2,17.6,3.1,18.23983904,10.35
08/31/2016,PGRO,0.4,20.7,2.4,20.62840664,11.55
09/01/2016,PGRO,0,21.5,7.2,18.35681843,14.35
09/02/2016,PGRO,0,25.2,10,19.05133984,17.6
09/03/2016,PGRO,27.6,26.2,14.1,17.11019002,20.15
09/04/2016,PGRO,8.4,29.8,15.2,18.91821277,22.5
09/05/2016,PGRO,5.2,27.3,16.3,16.52813032,21.8
09/06/2016,PGRO,2,22.6,8.4,18.9006414,15.5
09/07/2016,PGRO,0,22.5,3.3,22.11914701,12.9
09/08/2016,PGRO,0,23,9.2,18.87218845,16.1
09/09/2016,PGRO,0,27.4,11.8,20.19243745,19.6
09/10/2016,PGRO,0,29.3,13.6,20.38440277,21.45
09/11/2016,PGRO,0,20.6,12.4,14.82361281,16.5
09/12/2016,PGRO,0,20.3,7.1,18.9238552,13.7
09/13/2016,PGRO,0,20.8,7.1,19.39698874,13.95
09/14/2016,PGRO,0,21.6,9.9,18.03406201,15.75
09/15/2016,PGRO,0,23,9.9,19.19718169,16.45
09/16/2016,PGRO,0,25.2,12.2,19.2375038,18.7
09/17/2016,PGRO,0,22.7,12.2,17.39083227,17.45
09/18/2016,PGRO,9.4,23.6,10.8,19.31311419,17.2
09/19/2016,PGRO,1,25.1,11,20.38688721,18.05
09/20/2016,PGRO,0,26.2,11,21.28772066,18.6
09/21/2016,PGRO,0,28.3,9.3,23.93435328,18.8
09/22/2016,PGRO,0,19.1,12.4,14.29193179,15.75
09/23/2016,PGRO,0,20.6,11.7,16.56257647,16.15
09/24/2016,PGRO,0,20.9,12.2,16.46426099,16.55
09/25/2016,PGRO,4,18.9,12.1,14.63379016,15.5
09/26/2016,PGRO,0,23.4,13.3,17.92885383,18.35
09/27/2016,PGRO,0,21.9,13,16.91787276,17.45
09/28/2016,PGRO,0,19.2,11.2,16.12218264,15.2
09/29/2016,PGRO,0,21.6,11.1,18.56395606,16.35
09/30/2016,PGRO,0,26.9,12,22.22464295,19.45
10/01/2016,PGRO,0,26.1,11.7,21.95620265,18.9
10/02/2016,PGRO,0,23.3,13,18.65938429,18.15
10/03/2016,PGRO,4,18,12.9,13.19273202,15.45
10/04/2016,PGRO,0,28.2,13.3,22.65592853,20.75
10/05/2016,PGRO,0,18.7,13.9,12.91862979,16.3
10/06/2016,PGRO,7,22.2,13.5,17.47151265,17.85
10/07/2016,PGRO,0,26.2,16.5,18.53103512,21.35
10/08/2016,PGRO,0,31.1,17.8,21.79467555,24.45
10/09/2016,PGRO,0,32.9,19.4,22.05312152,26.15
10/10/2016,PGRO,0,32,18.3,22.31053003,25.15
10/11/2016,PGRO,0.6,32.3,19.4,21.73995853,25.85
10/12/2016,PGRO,84.8,32.2,17.8,23.06360646,25
10/13/2016,PGRO,29.6,23.1,15.2,17.15179382,19.15
10/14/2016,PGRO,1.4,21.6,13.9,17.00040895,17.75
10/15/2016,PGRO,0,24,14.4,19.05617273,19.2
10/16/2016,PGRO,0,29.2,16.4,22.08814549,22.8
10/17/2016,PGRO,0,25.9,18,17.41767866,21.95
10/18/2016,PGRO,2.6,24.2,17.4,16.21892323,20.8
10/19/2016,PGRO,0,22.9,12.1,20.51345346,17.5
10/20/2016,PGRO,74.2,21.1,6.9,23.60473172,14
10/21/2016,PGRO,0,19.8,9.6,20.07482587,14.7
10/22/2016,PGRO,0,22.1,11.9,20.14269466,17
10/23/2016,PGRO,0,27.1,13.6,23.24980459,20.35
10/24/2016,PGRO,43.6,29.1,17.8,21.34007441,23.45
10/25/2016,PGRO,1.8,25.1,15.4,19.8342783,20.25
10/26/2016,PGRO,3.6,22.2,14.2,18.06837544,18.2
10/27/2016,PGRO,3.8,23.9,14.4,19.74919766,19.15
10/28/2016,PGRO,0,24.9,12.8,22.35445395,18.85
10/29/2016,PGRO,0,25.3,14.4,21.27839034,19.85
10/30/2016,PGRO,0,26.5,16.4,20.54049953,21.45
10/31/2016,PGRO,0,29.9,16.8,23.45749567,23.35
11/01/2016,PGRO,0,26.1,16.5,20.13485163,21.3
11/02/2016,PGRO,2,28.9,16,23.40161772,22.45
11/03/2016,PGRO,0,29.3,16.8,23.09488922,23.05
11/04/2016,PGRO,0,19.4,13.3,16.17363163,16.35
11/05/2016,PGRO,0,19.6,13.3,16.4765705,16.45
11/06/2016,PGRO,0,24.6,14.7,20.70334347,19.65
11/07/2016,PGRO,4,27.2,15.1,22.94111972,21.15
11/08/2016,PGRO,0,25.5,16,20.37303473,20.75
11/09/2016,PGRO,14.8,28.2,14.9,24.15822203,21.55
11/10/2016,PGRO,0,22.9,11.6,22.31501029,17.25
11/11/2016,PGRO,0,22.6,8.2,25.24245571,15.4
11/12/2016,PGRO,0.2,26.7,9.4,27.72298107,18.05
11/13/2016,PGRO,0,29.5,12.1,27.85687018,20.8
11/14/2016,PGRO,0,26.5,14.9,22.78778296,20.7
11/15/2016,PGRO,0.8,28,15.7,23.50800891,21.85
11/16/2016,PGRO,8.6,30.1,17.4,23.9293251,23.75
11/17/2016,PGRO,0,26.8,16.2,21.89889322,21.5
11/18/2016,PGRO,0,29,16.6,23.72445905,22.8
11/19/2016,PGRO,0,29.9,18.8,22.48221297,24.35
11/20/2016,PGRO,0,28.8,18.2,22.00385061,23.5
11/21/2016,PGRO,0,24.6,14,22.03653012,19.3
11/22/2016,PGRO,0,19,12.8,16.87746514,15.9
11/23/2016,PGRO,0,21.3,11.9,20.81005373,16.6
11/24/2016,PGRO,0,25.6,15.3,21.81236796,20.45
11/25/2016,PGRO,9.6,22.6,17.3,15.66658407,19.95
11/26/2016,PGRO,0,26.2,16.6,21.11065126,21.4
11/27/2016,PGRO,12.4,27.5,12,26.85586627,19.75
11/28/2016,PGRO,1.8,29.7,13.5,27.48628149,21.6
11/29/2016,PGRO,19.4,29.1,14.8,25.85173663,21.95
11/30/2016,PGRO,0,28.6,17.4,22.90193491,23
12/01/2016,PGRO,0,25.2,18.2,18.12308219,21.7
12/02/2016,PGRO,0,23.8,18.1,16.36887849,20.95
12/03/2016,PGRO,32.8,27.2,18.5,20.24036412,22.85
12/04/2016,PGRO,5.2,24.6,17.2,18.68231298,20.9
12/05/2016,PGRO,0,28.9,16.3,24.39692983,22.6
12/06/2016,PGRO,0,28.9,15.6,25.08360828,22.25
12/07/2016,PGRO,0,20.2,11.6,20.18398837,15.9
12/08/2016,PGRO,2.4,20.9,10.5,22.20994093,15.7
12/09/2016,PGRO,12.6,26.9,15.9,22.85491195,21.4
12/10/2016,PGRO,7,27.3,15.3,23.88393644,21.3
12/11/2016,PGRO,36.6,27,15.3,23.59499935,21.15
12/12/2016,PGRO,15.8,25.5,17.9,19.02502978,21.7
12/13/2016,PGRO,0,23.5,17.3,17.19038974,20.4
12/14/2016,PGRO,0,24.5,17.4,18.4022215,20.95
12/15/2016,PGRO,0,27.7,17.6,21.95497174,22.65
12/16/2016,PGRO,0,30.1,16.5,25.48312669,23.3
12/17/2016,PGRO,0,31.4,19.1,24.23967807,25.25
12/18/2016,PGRO,12,31.6,18.6,24.92395634,25.1
12/19/2016,PGRO,0.2,31.7,17.7,25.86784911,24.7
12/20/2016,PGRO,11.4,31,19.4,23.54812124,25.2
12/21/2016,PGRO,0.8,29.1,19.7,21.19835274,24.4
12/22/2016,PGRO,0.2,24.2,18.5,16.50693555,21.35
12/23/2016,PGRO,5.2,28.8,18.1,22.61474193,23.45
12/24/2016,PGRO,0,27.4,19.3,19.6740062,23.35
12/25/2016,PGRO,0,31,18.2,24.72780639,24.6
12/26/2016,PGRO,0,28.5,20.2,19.90809287,24.35
12/27/2016,PGRO,0,30.1,19.4,22.59810984,24.75
12/28/2016,PGRO,28.2,27.3,18.3,20.7190869,22.8
12/29/2016,PGRO,0,28.6,18.6,21.8322201,23.6
12/30/2016,PGRO,1.2,29.3,19.2,21.93241382,24.25
12/31/2016,PGRO,0,29,19.2,21.59463176,24.1
01/01/2017,PGRO,0.2,31.2,20,23.08563241,25.6
01/02/2017,PGRO,5.8,28,20.2,22.67005297,22.84
01/03/2017,PGRO,1.6,30.8,18.8,21.83031071,22.34
01/04/2017,PGRO,6,28.2,19.5,22.1575346,22.4
01/05/2017,PGRO,9.9,31,18.8,25.48633006,23.44
01/06/2017,PGRO,23,28.2,18.2,12.46919241,21.84
01/07/2017,PGRO,17.6,27.2,19.3,14.79620094,21.4
01/08/2017,PGRO,3.3,29.5,18.5,20.29064112,22.12
01/09/2017,PGRO,17.3,30.5,19.2,18.44672768,22.7
01/10/2017,PGRO,5.2,31.2,19.8,25.60549064,23.5
01/11/2017,PGRO,3.9,29.4,19.2,18.75891234,22.7
01/12/2017,PGRO,0.5,30.2,17.5,22.91401828,22.6
01/13/2017,PGRO,18.5,25.6,19,14.90196402,21
01/14/2017,PGRO,0,29.8,13.1,29.05147264,20.34
01/15/2017,PGRO,0,31.4,15.6,27.86928997,22.28
01/16/2017,PGRO,0,30,18.3,27.68588518,22.14
01/17/2017,PGRO,0,29.4,18.1,23.83878387,22.78
01/18/2017,PGRO,0,29.2,20.1,22.65597355,23.78
01/19/2017,PGRO,0.9,30.4,19.4,27.29664272,23.56
01/20/2017,PGRO,15.3,28,19,20.62251342,21.68
01/21/2017,PGRO,0,27,16,19.93804709,20.52
01/22/2017,PGRO,0,26.6,16.8,26.89872519,21.04
01/23/2017,PGRO,0,28.6,14.6,20.89397907,19.56
01/24/2017,PGRO,3.2,27.2,14.6,20.04144664,19.96
01/25/2017,PGRO,3.1,30.2,16.3,23.50420639,22.14
01/26/2017,PGRO,5.6,26.4,19.6,13.69113635,21.6
01/27/2017,PGRO,21.2,27,17.4,18.14655672,20.72
01/28/2017,PGRO,0,28.4,15,26.73838051,20.42
01/29/2017,PGRO,0,25.8,18.1,12.46642668,20.22
01/30/2017,PGRO,6.3,24.3,18,12.94031881,20.46
01/31/2017,PGRO,0.3,27.7,18.2,17.38156245,20.74
02/01/2017,PGRO,14.9,24.4,17.6,12.72711323,20.16
02/02/2017,PGRO,5.1,25,16.6,13.36259832,20.02
02/03/2017,PGRO,1,27.4,17,26.53409906,21.8
02/04/2017,PGRO,6.9,28.4,18.8,19.07827588,22
02/05/2017,PGRO,0,30,18.4,23.32667568,23.08
02/06/2017,PGRO,0,30.7,19.7,22.13675302,23.56
02/07/2017,PGRO,0.2,30.6,18.5,25.38527412,22.94
02/08/2017,PGRO,0,31.6,19,22.05874271,22.42
02/09/2017,PGRO,4.3,26.8,18.1,14.6385011,20.42
02/10/2017,PGRO,82,26.4,17.2,15.91542881,21.16
02/11/2017,PGRO,0,26.3,17.4,18.33345376,20.7
02/12/2017,PGRO,0,27,18.9,14.20881372,21.14
02/13/2017,PGRO,68.4,28.6,18.4,17.76293176,21.8
02/14/2017,PGRO,22.1,24.8,18.6,12.18138595,20.92
02/15/2017,PGRO,15.6,25.7,20,12.30956709,21.62
02/16/2017,PGRO,0,31.2,17.9,25.5962777,22.82
02/17/2017,PGRO,0,32.2,18,25.37707202,23.56
02/18/2017,PGRO,1.5,31.4,19.2,22.56563849,23.08
02/19/2017,PGRO,0,31.4,17.4,24.61234982,22.8
02/20/2017,PGRO,0,30.7,18.4,23.09958903,24.22
02/21/2017,PGRO,0,31.1,18.6,26.74614442,23.54
02/22/2017,PGRO,0,30.5,17.9,23.94502556,22.24
02/23/2017,PGRO,0,31.2,17.5,27.25195566,22.6
02/24/2017,PGRO,0,31.6,18.8,14.36521873,21.96
02/25/2017,PGRO,6,27,18.2,16.5559995,21.26
02/26/2017,PGRO,0,28.4,15.8,20.96976013,20.74
02/27/2017,PGRO,0.5,27.6,18.4,17.88186514,21
02/28/2017,PGRO,0,30,17.3,19.57079141,21.94
03/01/2017,PGRO,0,30.4,17.2,20.29986274,21.92
03/02/2017,PGRO,8.8,30,16.3,15.49134274,21.14
03/03/2017,PGRO,8,28.6,18.6,15.90851286,21.62
03/04/2017,PGRO,21,27.9,18.1,12.70461715,21.68
03/05/2017,PGRO,6,28.4,19.8,16.26222608,22.84
03/06/2017,PGRO,0.7,24.4,20.6,9.942121442,21.8
03/07/2017,PGRO,18,25.8,20,14.26643781,21.68
03/08/2017,PGRO,0,27.5,17.1,13.11933134,21.4
03/09/2017,PGRO,0,28.2,17.8,16.01213637,22.08
03/10/2017,PGRO,0,30.4,20,23.21921075,24.16
03/11/2017,PGRO,0,29.4,19.6,11.25385101,22.4
03/12/2017,PGRO,5.3,29.6,17.6,15.04612307,22.48
03/13/2017,PGRO,0,29.6,19.4,17.89397037,22.2
03/14/2017,PGRO,15.7,27.4,14.9,22.25065206,19.74
03/15/2017,PGRO,0,25.2,18,12.41159805,20.04
03/16/2017,PGRO,0,28,17.8,19.48772549,21.4
03/17/2017,PGRO,0,27.5,18,11.68738823,20.74
03/18/2017,PGRO,0.7,22,17.2,9.216669132,19.04
03/19/2017,PGRO,6.8,19,15.6,9.166378145,16.36
03/20/2017,PGRO,1,23.4,14.7,13.15781422,17.86
03/21/2017,PGRO,0,24.2,15.3,13.09203182,17.8
03/22/2017,PGRO,0,24.4,14.6,18.9699331,18.14
03/23/2017,PGRO,0,25.6,13.6,17.54822268,19
03/24/2017,PGRO,0.1,25.5,16.6,14.21881404,18.82
03/25/2017,PGRO,0,27.5,14,16.64310302,19.76
03/26/2017,PGRO,0.6,28.8,13.2,21.68074752,20.08
03/27/2017,PGRO,0,23.6,13.4,10.7924322,18.52
03/28/2017,PGRO,3.4,24.4,16,9.715227274,17.9
03/29/2017,PGRO,0.8,25.1,15.2,12.6929659,18.8
03/30/2017,PGRO,0.3,23.6,14.4,18.23556634,18.04
03/31/2017,PGRO,0,23.6,13.2,17.56779058,17.14
04/01/2017,PGRO,0,23.1,13,19.18752953,16.92
04/02/2017,PGRO,0,23.4,12,16.10365405,16.4
04/03/2017,PGRO,0,23.8,10.6,16.8645903,17.48
04/04/2017,PGRO,0,26.4,13.4,18.6033088,18.66
04/05/2017,PGRO,0,25.4,15.4,13.45671047,20.12
04/06/2017,PGRO,4.9,21,18,8.216310164,18.88
04/07/2017,PGRO,36.5,19.4,17.5,8.162326662,18.16
04/08/2017,PGRO,25.9,20.6,16.4,8.384853385,18.28
04/09/2017,PGRO,0,24,18,9.017620505,20.1
04/10/2017,PGRO,0,24.2,18.2,12.38287763,20.88
04/11/2017,PGRO,0,28.1,18,17.48739173,21.16
04/12/2017,PGRO,0,28,17.8,16.03151585,22.2
04/13/2017,PGRO,0.2,21.6,14.3,9.729376715,17.28
04/14/2017,PGRO,0,19.8,14.6,8.189206524,16.64
04/15/2017,PGRO,0,27,14.5,16.02052731,18.54
