date,rain,tmax,tmin,srad,tmean,treatment
02/04/1962,7.8,29.4,17.1,17.20978244,23.25,CAMP
02/05/1962,0.1,31.7,14.4,20.58460602,23.05,CAMP
02/06/1962,0,27.1,17,15.41386901,22.05,CAMP
02/07/1962,0,31,13,20.92305807,22,CAMP
02/08/1962,0,33,12.9,22.12297098,22.95,CAMP
02/09/1962,0,31.3,17.6,18.01468157,24.45,CAMP
02/10/1962,0,30.4,13.1,20.3365008,21.75,CAMP
02/11/1962,4.2,29.5,14.7,18.67298078,22.1,CAMP
02/12/1962,0,31.2,13.5,20.47444808,22.35,CAMP
02/13/1962,0,33.6,14.6,21.1962649,24.1,CAMP
02/14/1962,0,34.2,16.8,20.1770426,25.5,CAMP
02/15/1962,0,35.1,18.5,19.62379901,26.8,CAMP
02/16/1962,0,33.1,16.6,19.50302571,24.85,CAMP
02/17/1962,26,33,15.3,20.17926591,24.15,CAMP
02/18/1962,0,27,16.4,15.30926876,21.7,CAMP
02/19/1962,20.5,27,13.6,17.2995965,20.3,CAMP
02/20/1962,0,29,12.9,19.00982451,20.95,CAMP
02/21/1962,0,29,15.6,17.18583215,22.3,CAMP
02/22/1962,25.2,22,17.2,9.798413242,19.6,CAMP
02/23/1962,114.7,19.5,15.1,9.300847874,17.3,CAMP
02/24/1962,18.4,28,15,16.73461777,21.5,CAMP
02/25/1962,0,28,9.4,20.16319377,18.7,CAMP
02/26/1962,0,29.5,9.6,20.81693843,19.55,CAMP
02/27/1962,0,29.5,12.5,19.0840294,21,CAMP
02/28/1962,0,28.5,13.9,17.53686869,21.2,CAMP
03/01/1962,58,23,15.9,11.84912716,19.45,CAMP
03/02/1962,9.7,28.5,15.3,16.48930286,21.9,CAMP
03/03/1962,0,29,15.2,16.81570116,22.1,CAMP
03/04/1962,8.2,27,16.6,14.39436489,21.8,CAMP
03/05/1962,34.3,28.5,14.2,16.99401849,21.35,CAMP
03/06/1962,0,30.5,16,17.04638839,23.25,CAMP
03/07/1962,0,33,14.4,19.3640886,23.7,CAMP
03/08/1962,0,33.2,13.6,19.81768357,23.4,CAMP
03/09/1962,0,32.7,13.9,19.29937904,23.3,CAMP
03/10/1962,1.4,26,18.3,11.91419874,22.15,CAMP
03/11/1962,5.7,28.5,14,16.66445676,21.25,CAMP
03/12/1962,0,26,12.9,15.71261973,19.45,CAMP
03/13/1962,0,26.3,13.3,15.57315636,19.8,CAMP
03/14/1962,0,30,13.1,17.81455427,21.55,CAMP
03/15/1962,0,28,13.4,16.40313128,20.7,CAMP
03/16/1962,3.8,25,14.8,13.47300767,19.9,CAMP
03/17/1962,8.4,29,12.3,17.43673692,20.65,CAMP
03/18/1962,0.4,27.9,15.4,14.87062212,21.65,CAMP
03/19/1962,0.8,30.5,12,18.21474248,21.25,CAMP
03/20/1962,0,29.8,12.5,17.48739224,21.15,CAMP
03/21/1962,0,30.5,10,19.02222062,20.25,CAMP
03/22/1962,0,32,11.1,19.11193927,21.55,CAMP
03/23/1962,0,32.5,12.6,18.52237436,22.55,CAMP
03/24/1962,0,31.5,12.9,17.77463893,22.2,CAMP
03/25/1962,0,31,16,15.7724058,23.5,CAMP
03/26/1962,0,33.5,15,17.52365294,24.25,CAMP
03/27/1962,0,33,15.1,17.12198741,24.05,CAMP
03/28/1962,0,34,14.1,18.00029034,24.05,CAMP
03/29/1962,0,34.9,13.1,18.77372833,24,CAMP
03/30/1962,0,33,15.2,16.7719179,24.1,CAMP
03/31/1962,0,34.1,13.9,17.82135102,24,CAMP
04/01/1962,0,32.61480449,17.13828732,15.38789745,24.87654591,CAMP
04/02/1962,0,32.37443447,15.53469439,15.9935654,23.95456443,CAMP
04/03/1962,0,29.32974755,17.30708658,13.28708051,23.31841707,CAMP
04/04/1962,0,27.24654071,16.96948806,12.13907192,22.10801439,CAMP
04/05/1962,0,28.12789745,15.95669253,13.2086901,22.04229499,CAMP
04/06/1962,0,29.97073427,14.43749922,14.94593274,22.20411675,CAMP
04/07/1962,0,31.09246103,14.60629848,15.32734495,22.84937976,CAMP
04/08/1962,0,30.45147431,17.64468509,13.31656715,24.0480797,CAMP
04/09/1962,31.2,22.83975701,12.91830592,11.53886776,17.87903147,CAMP
04/10/1962,0,24.52234715,6.757133076,15.64051572,15.63974011,CAMP
04/11/1962,0,25.72419725,11.73671113,13.68916458,18.73045419,CAMP
04/12/1962,0,27.88752743,14.18430034,13.45219367,21.03591389,CAMP
04/13/1962,0,28.84900751,11.14591373,15.30865014,19.99746062,CAMP
04/14/1962,0,28.36826747,12.74950666,14.23241348,20.55888707,CAMP
04/15/1962,0,27.56703407,13.93110146,13.15444833,20.74906777,CAMP
04/16/1962,0,24.68259383,15.11269625,10.80901448,19.89764504,CAMP
04/17/1962,0,25.64407391,17.64468509,9.744330354,21.6443795,CAMP
04/18/1962,0,24.04160711,12.15870927,11.98140358,18.10015819,CAMP
04/19/1962,0,28.04777411,15.2814955,12.36660511,21.66463481,CAMP
04/20/1962,0,27.40678739,13.08710518,13.059128,20.24694629,CAMP
04/21/1962,0,26.36518397,12.41190815,12.79438347,19.38854606,CAMP
04/22/1962,0,28.20802079,14.18430034,12.74311824,21.19616057,CAMP
04/23/1962,0,26.76580067,13.42470369,12.32614933,20.09525218,CAMP
04/24/1962,0,26.44530731,16.12549178,10.6713816,21.28539955,CAMP
04/25/1962,0,23.80123709,16.04109216,9.085606422,19.92116463,CAMP
04/26/1962,0,25.72419725,14.77509774,10.87002585,20.2496475,CAMP
04/27/1962,0,25.56395057,10.30191745,12.8913612,17.93293401,CAMP
04/28/1962,0,22.27889363,4.647142376,13.82319631,13.463018,CAMP
04/29/1962,44.2,19.39445339,10.21751782,9.689278312,14.80598561,CAMP
04/30/1962,0,23.24037371,14.09990071,9.604904511,18.67013721,CAMP
05/01/1962,17.2,24.76271717,15.95669253,9.351612841,20.35970485,CAMP
05/02/1962,0,27.72728075,15.95669253,10.86089234,21.84198664,CAMP
05/03/1962,0,25.88444393,13.34030406,11.164084,19.612374,CAMP
05/04/1962,0,22.75963367,6.841532704,12.59082739,14.80058319,CAMP
05/05/1962,0,25.00308719,3.465547584,14.67452551,14.23431739,CAMP
05/06/1962,0,26.12481395,5.3223394,14.31757723,15.72357668,CAMP
05/07/1962,0,23.56086707,5.828737168,13.0787063,14.69480212,CAMP
05/08/1962,0,22.19877029,8.360726008,11.39571045,15.27974815,CAMP
05/09/1962,0,22.51926365,10.89271485,10.31989618,16.70598925,CAMP
05/10/1962,0,25.00308719,12.91830592,10.47116784,18.96069656,CAMP
05/11/1962,0,22.75963367,12.91830592,9.321616445,17.8389698,CAMP
05/12/1962,0,26.12481395,9.204722288,12.37345775,17.66476812,CAMP
05/13/1962,0,25.16333387,9.035923032,11.99192564,17.09962845,CAMP
05/14/1962,0,23.56086707,7.347930472,11.95558943,15.45439877,CAMP
05/15/1962,0,23.88136043,13.93110146,9.159272202,18.90623095,CAMP
05/16/1962,0,27.48691073,11.0615141,11.90166727,19.27421242,CAMP
05/17/1962,0,23.08012703,13.84670183,8.698969071,18.46341443,CAMP
05/18/1962,47.3,24.68259383,16.37869067,8.168550871,20.53064225,CAMP
05/19/1962,0,22.83975701,15.45029476,7.625200838,19.14502589,CAMP
05/20/1962,0,25.56395057,15.78789327,8.827754968,20.67592192,CAMP
05/21/1962,0,29.57011757,16.12549178,10.41732454,22.84780468,CAMP
05/22/1962,0,27.24654071,14.52189885,10.06505919,20.88421978,CAMP
05/23/1962,0,27.40678739,14.69069811,10.01196653,21.04874275,CAMP
05/24/1962,0,26.20493729,5.406739028,12.93085884,15.80583816,CAMP
05/25/1962,0,25.64407391,10.38631708,10.92737133,18.0151955,CAMP
05/26/1962,0,26.68567733,10.21751782,11.32690883,18.45159758,CAMP
05/27/1962,0,25.64407391,11.56791187,10.37561198,18.60599289,CAMP
05/28/1962,3.2,25.64407391,13.59350294,9.509512981,19.61878843,CAMP
05/29/1962,0,18.35284997,7.094731588,9.131402074,12.72379078,CAMP
05/30/1962,0,18.11247995,0.764759488,11.44825714,9.438619719,CAMP
05/31/1962,0,19.07396003,1.777555024,11.38627874,10.42575753,CAMP
06/01/1962,0,22.83975701,9.96431894,9.698080969,16.40203798,CAMP
06/02/1962,0,21.23729021,12.32750852,7.929616761,16.78239937,CAMP
06/03/1962,39.5,21.55778357,8.27632638,9.791549979,14.91705498,CAMP
06/04/1962,0,20.75655017,2.79035056,11.45652032,11.77345037,CAMP
06/05/1962,0,21.79815359,7.01033196,10.30216993,14.40424278,CAMP
06/06/1962,0,19.87519343,12.32750852,7.155483018,16.10135098,CAMP
06/07/1962,0,22.51926365,12.07430964,8.507166033,17.29678665,CAMP
06/08/1962,0,22.43914031,12.74950666,8.14912733,17.59432349,CAMP
06/09/1962,0,22.19877029,12.2431089,8.248973238,17.2209396,CAMP
06/10/1962,0,20.67642683,7.4323301,9.59034411,14.05437847,CAMP
06/11/1962,0,19.55470007,2.79035056,10.84682337,11.17252532,CAMP
06/12/1962,0,20.99692019,2.537151676,11.39179573,11.76703593,CAMP
06/13/1962,0,20.43605681,3.549947212,10.84926252,11.99300201,CAMP
06/14/1962,0,21.07704353,5.153540144,10.50112401,13.11529184,CAMP
06/15/1962,0,20.11556345,5.491138656,10.02384567,12.80335105,CAMP
06/16/1962,0,20.35593347,5.659937912,10.03814586,13.00793569,CAMP
06/17/1962,0,21.15716687,4.47834312,10.72442297,12.817755,CAMP
06/18/1962,0,24.84284051,6.335134936,11.32159431,15.58898772,CAMP
06/19/1962,0,26.76580067,3.465547584,12.77188904,15.11567413,CAMP
06/20/1962,0,26.76580067,6.419534564,11.88864772,16.59266762,CAMP
06/21/1962,0,26.04469061,11.23031336,10.05010747,18.63750199,CAMP
06/22/1962,27.3,20.11556345,10.89271485,7.797105043,15.50413915,CAMP
06/23/1962,4.1,20.51618015,3.381147956,10.85675642,11.94866405,CAMP
06/24/1962,0,22.27889363,4.562742748,11.053353,13.42081819,CAMP
06/25/1962,0,24.84284051,9.5423208,10.2329927,17.19258066,CAMP
06/26/1962,0,28.76888417,9.96431894,11.42037352,19.36660156,CAMP
06/27/1962,0,29.16950087,9.289121916,11.7704738,19.22931139,CAMP
06/28/1962,0,28.84900751,7.685528984,12.17717673,18.26726825,CAMP
06/29/1962,0,27.88752743,5.828737168,12.46066518,16.8581323,CAMP
06/30/1962,0,26.68567733,6.672733448,11.85567197,16.67920539,CAMP
07/01/1962,0,26.44530731,6.250735308,11.93126936,16.34802131,CAMP
07/02/1962,0,25.80432059,5.997536424,11.83107708,15.90092851,CAMP
07/03/1962,0,26.12481395,10.21751782,10.55758507,18.17116589,CAMP
07/04/1962,0,26.44530731,11.39911262,10.27230538,18.92220997,CAMP
07/05/1962,0,20.19568679,7.85432824,9.264644128,14.02500752,CAMP
07/06/1962,0,17.79198659,4.47834312,9.671172565,11.13516486,CAMP
07/07/1962,0,20.35593347,2.79035056,11.23319884,11.57314202,CAMP
07/08/1962,0,18.51309665,9.711120056,7.786573634,14.11210835,CAMP
07/09/1962,0,26.36518397,12.58070741,9.935192656,19.47294569,CAMP
07/10/1962,0,19.07396003,10.55511634,7.696735648,14.81453819,CAMP
07/11/1962,0,23.40062039,10.21751782,9.764357258,16.80906911,CAMP
07/12/1962,0,25.96456727,5.3223394,12.42394916,15.64345334,CAMP
07/13/1962,0,23.40062039,5.491138656,11.56935637,14.44587952,CAMP
07/14/1962,0,24.36210047,7.685528984,11.18298018,16.02381473,CAMP
07/15/1962,0,27.72728075,9.035923032,11.92401278,18.38160189,CAMP
07/16/1962,0,27.16641737,11.56791187,10.8798335,19.36716462,CAMP
07/17/1962,0,22.11864695,10.72391559,9.241469067,16.42128127,CAMP
07/18/1962,0,19.07396003,8.360726008,8.979317358,13.71734302,CAMP
07/19/1962,20.2,21.31741355,9.795519684,9.378259156,15.55646662,CAMP
07/20/1962,0,21.31741355,7.85432824,10.23834802,14.5858709,CAMP
07/21/1962,0,21.79815359,6.672733448,10.94353787,14.23544352,CAMP
07/22/1962,0,24.36210047,8.191926752,11.39279824,16.27701361,CAMP
07/23/1962,0,23.56086707,12.58070741,9.314537921,18.07078724,CAMP
07/24/1962,0,23.72111375,11.23031336,10.03046709,17.47571356,CAMP
07/25/1962,0,21.47766023,8.360726008,10.34892618,14.91919312,CAMP
07/26/1962,0,20.99692019,1.102358,12.97264681,11.0496391,CAMP
07/27/1962,0,21.71803025,7.4323301,10.94572876,14.57518018,CAMP
07/28/1962,0,21.71803025,13.08710518,8.398574299,17.40256772,CAMP
07/29/1962,0,20.51618015,11.48351224,8.655794796,15.9998462,CAMP
07/30/1962,0,21.79815359,12.58070741,8.800498509,17.1894305,CAMP
07/31/1962,0,24.04160711,9.5423208,11.28185846,16.79196396,CAMP
08/01/1962,0,24.76271717,5.153540144,13.31306951,14.95812866,CAMP
08/02/1962,11,25.80432059,5.828737168,13.52278266,15.81652888,CAMP
08/03/1962,0,26.68567733,12.83390629,11.20683095,19.75979181,CAMP
08/04/1962,0,28.20802079,9.035923032,13.39274344,18.62197191,CAMP
08/05/1962,0,29.00925419,11.90551038,12.68621481,20.45738229,CAMP
08/06/1962,0,29.16950087,16.96948806,10.66573786,23.06949447,CAMP
08/07/1962,0,28.92913085,14.43749922,11.76339178,21.68331504,CAMP
08/08/1962,0,28.92913085,11.31471299,13.12695992,20.12192192,CAMP
08/09/1962,0,29.32974755,14.26869997,12.15841739,21.79922376,CAMP
08/10/1962,18,27.24654071,14.3530996,11.2645944,20.79982016,CAMP
08/11/1962,1,23.48074373,14.18430034,9.511537065,18.83252204,CAMP
08/12/1962,0,22.67951033,6.672733448,12.80050243,14.67612189,CAMP
08/13/1962,0,24.68259383,4.47834312,14.56966107,14.58046848,CAMP
08/14/1962,0,24.04160711,10.55511634,11.83902532,17.29836173,CAMP
08/15/1962,13,25.16333387,10.97711448,12.24163587,18.07022418,CAMP
08/16/1962,1,20.99692019,13.1715048,8.949301152,17.0842125,CAMP
08/17/1962,0,24.92296385,12.15870927,11.72422188,18.54083656,CAMP
08/18/1962,0,27.32666405,6.16633568,15.42413715,16.74649987,CAMP
08/19/1962,0,28.04777411,8.107527124,15.04829032,18.07765062,CAMP
08/20/1962,0,21.55778357,13.00270555,9.643403617,17.28024456,CAMP
08/21/1962,9,23.72111375,11.90551038,11.55044147,17.81331207,CAMP
08/22/1962,0,24.68259383,13.93110146,11.05329516,19.30684765,CAMP
08/23/1962,0,20.19568679,8.529525264,11.62440099,14.36260603,CAMP
08/24/1962,0,20.35593347,3.63434684,14.17254059,11.99514016,CAMP
08/25/1962,0,24.60247049,4.647142376,15.6618277,14.62480643,CAMP
08/26/1962,0,29.24962421,5.406739028,17.31067276,17.32818162,CAMP
08/27/1962,0,30.13098095,6.16633568,17.47123772,18.14865832,CAMP
08/28/1962,0,27.88752743,14.43749922,12.96129604,21.16251333,CAMP
08/29/1962,18,26.68567733,13.08710518,13.12273986,19.88639126,CAMP
08/30/1962,0,23.48074373,15.53469439,9.893572644,19.50771906,CAMP
08/31/1962,0,25.16333387,14.09990071,11.906164,19.63161729,CAMP
09/01/1962,0,27.24654071,10.89271485,14.75783539,19.06962778,CAMP
09/02/1962,0,29.40987089,12.58070741,15.07997171,20.99528915,CAMP
09/03/1962,13,30.05085761,11.48351224,15.98577607,20.76718493,CAMP
09/04/1962,5,27.72728075,16.63188955,12.23426305,22.17958515,CAMP
09/05/1962,3,31.25270771,14.09990071,15.52612909,22.67630421,CAMP
09/06/1962,0,30.77196767,15.61909402,14.63078601,23.19553085,CAMP
09/07/1962,0,31.41295439,16.96948806,14.35220603,24.19122123,CAMP
09/08/1962,1.6,26.76580067,16.54748992,12.00188399,21.6566453,CAMP
09/09/1962,0,22.43914031,13.08710518,11.51301953,17.76312275,CAMP
09/10/1962,0,27.48691073,14.43749922,13.85067656,20.96220498,CAMP
09/11/1962,14,29.00925419,14.3530996,14.82351151,21.6811769,CAMP
09/12/1962,0,23.00000369,12.07430964,12.74813936,17.53715667,CAMP
09/13/1962,4.2,20.35593347,12.2431089,10.92078788,16.29952119,CAMP
09/14/1962,0,23.56086707,12.74950666,12.827784,18.15518687,CAMP
09/15/1962,0,25.40370389,13.59350294,13.52902522,19.49860342,CAMP
09/16/1962,0,29.65024091,14.43749922,15.57327164,22.04387007,CAMP
09/17/1962,37,30.93221435,15.2814955,15.90060635,23.10685493,CAMP
09/18/1962,0,30.45147431,17.30708658,14.57404151,23.87928045,CAMP
09/19/1962,10,22.27889363,14.94389699,10.70199751,18.61139531,CAMP
09/20/1962,45,21.15716687,14.69069811,10.04467335,17.92393249,CAMP
09/21/1962,0,21.95840027,15.19709588,10.3499781,18.57774808,CAMP
09/22/1962,0,22.59938699,12.74950666,12.76532963,17.67444683,CAMP
09/23/1962,0,23.56086707,10.04871857,15.20236484,16.80479282,CAMP
09/24/1962,0,24.52234715,9.035923032,16.43239961,16.77913509,CAMP
09/25/1962,0,25.48382723,11.82111076,15.45457452,18.652469,CAMP
09/26/1962,0,28.20802079,13.08710518,16.39537108,20.64756299,CAMP
09/27/1962,0,30.13098095,13.08710518,17.55855746,21.60904307,CAMP
09/28/1962,0,27.88752743,12.83390629,16.52343385,20.36071686,CAMP
09/29/1962,0,24.52234715,15.61909402,12.53348881,20.07072059,CAMP
09/30/1962,0,27.72728075,15.8722929,14.69256809,21.79978683,CAMP
10/01/1962,84,26.36518397,14.69069811,14.64298278,20.52794104,CAMP
10/02/1962,7,26.68567733,15.8722929,14.1207136,21.27898512,CAMP
10/03/1962,80,25.16333387,15.8722929,13.07410834,20.51781339,CAMP
10/04/1962,0,25.48382723,14.60629848,14.29812225,20.04506286,CAMP
10/05/1962,0,28.20802079,11.48351224,18.06359401,19.84576652,CAMP
10/06/1962,0,27.08629403,13.84670183,16.02690485,20.46649793,CAMP
10/07/1962,9.4,28.44839081,13.25590443,17.31997295,20.85214762,CAMP
10/08/1962,0,25.00308719,15.45029476,13.57202445,20.22669098,CAMP
10/09/1962,0,22.91988035,13.00270555,13.90780007,17.96129295,CAMP
10/10/1962,0,22.75963367,13.59350294,13.38523502,18.17656831,CAMP
10/11/1962,11,21.47766023,13.08710518,12.81238049,17.28238271,CAMP
10/12/1962,0,25.00308719,13.42470369,15.30189626,19.21389544,CAMP
10/13/1962,0,26.76580067,11.90551038,17.54964842,19.33565553,CAMP
10/14/1962,0,26.68567733,13.7623022,16.35596051,20.22398977,CAMP
10/15/1962,0,26.44530731,13.84670183,16.19713994,20.14600457,CAMP
10/16/1962,0,27.80740409,14.69069811,16.6115127,21.2490511,CAMP
10/17/1962,11.2,22.75963367,14.77509774,12.76448683,18.76736571,CAMP
10/18/1962,0,27.32666405,14.3530996,16.6355213,20.83988183,CAMP
10/19/1962,0,22.19877029,12.49630778,14.286212,17.34753904,CAMP
10/20/1962,0,24.52234715,12.41190815,16.14778703,18.46712765,CAMP
10/21/1962,0,24.84284051,9.457921172,18.40540462,17.15038084,CAMP
10/22/1962,0,25.32358055,9.204722288,18.92876731,17.26415142,CAMP
10/23/1962,0,27.40678739,12.32750852,18.33085914,19.86714796,CAMP
10/24/1962,0,21.55778357,15.02829662,11.7123775,18.2930401,CAMP
10/25/1962,0,25.40370389,14.43749922,15.56345018,19.92060156,CAMP
10/26/1962,0,28.04777411,13.84670183,17.92271814,20.94723797,CAMP
10/27/1962,11,30.37135097,15.8722929,18.17591505,23.12182194,CAMP
10/28/1962,0,26.76580067,15.45029476,15.96983619,21.10804772,CAMP
10/29/1962,19,20.27581013,12.74950666,12.84878492,16.5126584,CAMP
10/30/1962,36,18.59321999,11.82111076,12.16254937,15.20716538,CAMP
10/31/1962,0,22.67951033,12.74950666,15.01248466,17.7145085,CAMP
11/01/1962,0,27.72728075,9.96431894,20.52446436,18.84579985,CAMP
11/02/1962,0,29.48999423,12.91830592,19.83593696,21.20415008,CAMP
11/03/1962,0,31.33283105,16.54748992,18.71896282,23.94016049,CAMP
11/04/1962,0,32.05394111,16.37869067,19.35634209,24.21631589,CAMP
11/05/1962,0,33.01542119,18.06668323,18.92034808,25.54105221,CAMP
11/06/1962,1.4,27.72728075,15.78789327,16.82344346,21.75758701,CAMP
11/07/1962,15,24.12173045,14.52189885,14.99785196,19.32181465,CAMP
11/08/1962,0.4,20.11556345,14.01550108,11.74205876,17.06553227,CAMP
11/09/1962,9,23.40062039,14.52189885,14.44137411,18.96125962,CAMP
11/10/1962,0,25.24345721,13.34030406,16.94361908,19.29188064,CAMP
11/11/1962,0,26.12481395,14.26869997,16.94223546,20.19675696,CAMP
11/12/1962,0,27.40678739,9.373521544,21.21426052,18.39015447,CAMP
11/13/1962,0,28.20802079,12.58070741,19.70388032,20.3943641,CAMP
11/14/1962,0,29.81048759,13.93110146,19.90883301,21.87079453,CAMP
11/15/1962,0,31.73344775,12.07430964,22.32707513,21.9038787,CAMP
11/16/1962,1.6,31.09246103,12.74950666,21.56364484,21.92098385,CAMP
11/17/1962,0,31.33283105,12.74950666,21.74919323,22.04116886,CAMP
11/18/1962,0,25.08321053,18.15108286,12.83634476,21.6171467,CAMP
11/19/1962,43,29.16950087,18.23548248,16.45572911,23.70249168,CAMP
11/20/1962,5,28.52851415,18.15108286,16.02489245,23.33979851,CAMP
11/21/1962,0,26.92604735,16.20989141,16.32808818,21.56796938,CAMP
11/22/1962,0,24.68259383,14.94389699,15.53128847,19.81324541,CAMP
11/23/1962,0,28.20802079,14.09990071,18.96653422,21.15396075,CAMP
11/24/1962,0,30.77196767,15.2814955,19.9586082,23.02673159,CAMP
11/25/1962,0,32.13406445,13.93110146,21.76555056,23.03258296,CAMP
11/26/1962,0,32.61480449,16.88508844,20.17200132,24.74994647,CAMP
11/27/1962,0,34.69801133,15.36589513,22.52181701,25.03195323,CAMP
11/28/1962,0,33.17566787,16.04109216,21.15561666,24.60838002,CAMP
11/29/1962,6,31.73344775,17.47588583,19.21149429,24.60466679,CAMP
11/30/1962,3,30.45147431,18.91067951,17.17959086,24.68107691,CAMP
12/01/1962,1.4,30.21110429,18.23548248,17.54039871,24.22329339,CAMP
12/02/1962,8,31.97381777,18.82627988,18.45451485,25.40004883,CAMP
12/03/1962,18,31.25270771,19.16387839,17.66126421,25.20829305,CAMP
12/04/1962,60,24.04160711,17.81348434,12.34076723,20.92754573,CAMP
12/05/1962,32,23.00000369,16.29429104,12.86174689,19.64714737,CAMP
12/06/1962,0,23.08012703,15.11269625,14.14103514,19.09641164,CAMP
12/07/1962,0,27.72728075,14.94389699,18.25318539,21.33558887,CAMP
12/08/1962,0,29.08937753,16.12549178,18.40255317,22.60743466,CAMP
12/09/1962,0,30.69184433,16.96948806,18.98060417,23.8306662,CAMP
12/10/1962,0,31.09246103,17.13828732,19.16173262,24.11537418,CAMP
12/11/1962,0,31.01233769,19.16387839,17.56939167,25.08810804,CAMP
12/12/1962,0,31.89369443,18.91067951,18.45818435,25.40218697,CAMP
12/13/1962,0,29.89061093,17.22268695,18.2259298,23.55664894,CAMP
12/14/1962,0,24.04160711,15.45029476,14.79748283,19.74595094,CAMP
12/15/1962,0,26.60555399,13.1715048,18.82025249,19.8885294,CAMP
12/16/1962,0,26.12481395,16.4630903,15.77777546,21.29395213,CAMP
12/17/1962,0,30.61172099,16.80068881,19.11114032,23.7062049,CAMP
12/18/1962,20,30.93221435,17.64468509,18.72616368,24.28844972,CAMP
12/19/1962,0,28.76888417,18.15108286,16.61146737,23.45998352,CAMP
12/20/1962,0,30.05085761,16.4630903,18.95693183,23.25697396,CAMP
12/21/1962,0,32.53468115,16.29429104,20.84257721,24.4144861,CAMP
12/22/1962,0,33.17566787,15.78789327,21.61066349,24.48178057,CAMP
12/23/1962,0,33.41603789,17.81348434,20.40639729,25.61476112,CAMP
12/24/1962,11,32.45455781,16.96948806,20.32433426,24.71202294,CAMP
12/25/1962,16,32.21418779,15.02829662,21.47629919,23.62124221,CAMP
12/26/1962,0,29.40987089,18.40428174,16.93708879,23.90707632,CAMP
12/27/1962,11,31.49307773,18.40428174,18.57995455,24.94867974,CAMP
12/28/1962,0,30.13098095,15.70349364,19.56497394,22.9172373,CAMP
12/29/1962,0,31.33283105,18.91067951,18.0609347,25.12175528,CAMP
12/30/1962,21,31.65332441,20.00787467,17.44300467,25.83059954,CAMP
12/31/1962,14,25.48382723,18.31988211,13.40994492,21.90185467,CAMP
01/01/1963,0,29.81048759,19.07947876,16.68307315,24.44498318,CAMP
01/02/1963,0,32.21418779,20.42987281,17.53469217,26.3220303,CAMP
01/03/1963,4,34.45764131,21.18946946,18.67288484,27.82355539,CAMP
01/04/1963,0,33.81665459,17.56028546,20.79048581,25.68847003,CAMP
01/05/1963,0,34.13714795,19.33267765,19.77311154,26.7349128,CAMP
01/06/1963,0,34.45764131,19.07947876,20.16429678,26.76856004,CAMP
01/07/1963,14,34.13714795,20.0922743,19.2034138,27.11471113,CAMP
01/08/1963,5,31.81357109,20.26107356,17.28983267,26.03732233,CAMP
01/09/1963,0,30.93221435,20.42987281,16.4159247,25.68104358,CAMP
01/10/1963,0,30.77196767,19.67027616,16.89925953,25.22112192,CAMP
01/11/1963,25,25.96456727,18.31988211,13.80271719,22.14222469,CAMP
01/12/1963,26,26.44530731,17.64468509,14.88607338,22.0449962,CAMP
01/13/1963,14,29.81048759,18.573081,16.96500223,24.1917843,CAMP
01/14/1963,3.4,28.84900751,19.24827802,15.57295374,24.04864277,CAMP
01/15/1963,0,31.73344775,19.41707728,17.782657,25.57526252,CAMP
01/16/1963,23,28.04777411,18.82627988,15.20582342,23.437027,CAMP
01/17/1963,20,26.12481395,18.48868137,13.71161385,22.30674766,CAMP
01/18/1963,19,24.68259383,14.60629848,15.91358401,19.64444616,CAMP
01/19/1963,0,29.32974755,17.56028546,17.2758851,23.44501651,CAMP
01/20/1963,0,31.73344775,18.15108286,18.62527528,24.94226531,CAMP
01/21/1963,0,33.01542119,18.15108286,19.51438203,25.58325203,CAMP
01/22/1963,8,29.40987089,18.91067951,16.18416538,24.1602752,CAMP
01/23/1963,0,27.72728075,18.48868137,15.08448074,23.10798106,CAMP
01/24/1963,0,29.81048759,18.23548248,17.00343132,24.02298504,CAMP
01/25/1963,0,30.45147431,18.573081,17.21366639,24.51227766,CAMP
01/26/1963,0,31.65332441,20.34547318,16.73868949,25.9993988,CAMP
01/27/1963,0,30.61172099,20.00787467,16.14402267,25.30979783,CAMP
01/28/1963,0,31.41295439,20.00787467,16.75838442,25.71041453,CAMP
01/29/1963,16,30.77196767,20.34547318,15.94195919,25.55872043,CAMP
01/30/1963,0,29.97073427,19.58587653,15.8782232,24.7783054,CAMP
01/31/1963,4,27.80740409,18.82627988,14.65418889,23.31684199,CAMP
02/01/1963,0,28.52851415,13.2,19.47226813,20.86425708,CAMP
02/02/1963,0.3,29.32974755,13.9,19.50060162,21.61487378,CAMP
02/03/1963,27.5,28.84900751,14,19.06738378,21.42450376,CAMP
02/04/1963,2.1,30.93221435,18.1,17.60353797,24.51610718,CAMP
