model,init_month,year,Tmean_Aug_1,Tmean_Aug_2,Tmean_Aug_3,Tmean_Aug_4,Tmean_Oct_1,Tmean_Oct_2,Tmean_Oct_3,Tmean_Oct_4,Tmean_Sep_1,Tmean_Sep_2,Tmean_Sep_3,Tmean_Sep_4,Rain_Aug_1,Rain_Aug_2,Rain_Aug_3,Rain_Aug_4,Rain_Oct_1,Rain_Oct_2,Rain_Oct_3,Rain_Oct_4,Rain_Sep_1,Rain_Sep_2,Rain_Sep_3,Rain_Sep_4,yield
NCEP,9,2014,15.69516129032258,21.14516129032258,19.31451612903226,16.438709677419357,19.99225816808965,23.717474775047897,22.35897238205967,19.2846036537693,17.436577316980102,22.175148757646436,20.788737043707183,18.351861060046865,126.1,31.0,30.0,95.0,175.918330384435,152.0610395855275,176.175546079105,227.30971931155,243.4016242475575,81.273071465457,109.097400528811,141.14908486397,2270.069098995223
NCEP,9,2015,18.646774193548385,21.651612903225807,21.48225806451613,17.391935483870967,19.49136981328601,22.627048201415356,21.405624973925022,19.21899210590814,16.420218143429377,20.258521891342074,19.075022882656462,16.410562869829473,55.0,35.0,42.4,34.6,221.662100009505,250.55483431263,297.68458306947,342.284330524,201.31376574456,213.64222117021998,251.716703255725,210.93572719675,2203.187279448832
NCEP,9,2016,14.635483870967741,20.280645161290323,18.133870967741935,14.746774193548388,19.44013203863663,24.461397552397123,22.83965902406528,19.94114492428122,16.029976970530825,20.884621165617432,19.3435237266782,17.588546339032362,190.2,123.0,199.7,161.8,237.26081812938,97.46504705909175,145.6477991399185,186.23636214975,182.5455960455175,59.1280689789485,62.9410944657235,119.89696853218351,3149.0
NCEP,10,1993,15.21774193548387,19.224370806451613,17.81935483870968,15.01774193548387,18.466407025343322,23.76238253029801,22.558326552613792,18.936249656706536,14.96,20.4642145,19.271666666666665,16.01,15.2,8.8,2.2,31.4,192.9168685130855,144.0139170697205,206.627097188225,215.77792008575,136.5,235.3,197.5,307.5,2687.363636363636
NCEP,10,1994,15.691935483870967,20.135483870967743,19.10967741935484,16.08225806451613,19.875385028021693,25.72284197319038,24.44265346813431,20.567020678928635,17.461666666666666,23.259999999999998,22.09,18.76833333333333,46.0,0.0,1.0,8.6,289.6150563511925,51.32265188855425,91.530551135491,146.9515174375,161.7,31.6,21.4,17.7,2737.7643253234755
NCEP,10,1995,16.532258064516128,22.29032258064516,20.432258064516127,18.919354838709676,18.480004377826017,24.300352049220777,22.820201306029613,19.05737165829456,16.321666666666665,21.033333333333335,19.69,16.99833333333333,76.1,19.8,9.7,29.4,367.05190593869247,120.42337519642,185.60163299877752,223.98044311279025,135.4,210.1,149.9,200.0,2641.626503047273
NCEP,10,1996,16.35322580645161,20.43548387096774,19.124193548387098,15.888709677419355,18.56222995265862,23.281587396639683,21.8696938706023,18.53743179762293,14.921666666666665,20.421510333333334,18.546666666666667,15.906666666666666,213.9,26.4,45.5,80.30000000000001,181.6037717074035,131.12391395522926,240.46532485995326,230.783144021,119.3,178.1,161.5,182.0,2930.5712898527267
NCEP,10,1997,16.0,20.26774193548387,18.312903225806455,16.904838709677417,18.263010121787246,24.80741083990531,23.1786499103141,19.62969753411232,16.773333333333333,22.566666666666666,20.765,18.259999999999998,257.5,41.4,45.8,83.7,413.71224995044497,114.10946330749863,134.07557002397112,274.05734418325,152.0,68.4,237.1,203.8,2610.938645418327
NCEP,10,1998,14.980645161290322,20.374193548387098,18.44193548387097,16.633870967741935,18.695772106602657,20.786533522889517,19.612479284233935,17.296641290050427,14.876666666666667,20.353797999999998,19.151666666666664,16.788333333333334,257.4,118.60000000000001,160.4,212.7,114.75656134105,236.40130290932402,296.767523738144,306.26248233417,204.2,339.1,382.4,330.2,2531.6530114797924
NCEP,10,1999,14.958064516129031,19.995403709677422,18.700000000000003,15.751612903225807,17.638292942607947,23.37389944808066,22.016947888965195,18.425470228961437,16.863333333333333,22.169985,21.228333333333335,17.668333333333333,19.4,0.0,0.0,3.0,223.2046824445475,57.385614169357375,74.081077720061,117.0454198793075,149.5,69.39999999999999,72.3,118.2,2881.8055512362
NCEP,10,2000,14.751612903225807,19.637449677419355,18.54032258064516,15.459677419354838,18.68964563289434,24.88924730112098,23.32396697175372,20.192245608604473,15.713333333333333,20.686672666666666,19.613333333333333,16.336666666666666,83.8,93.3,208.9,110.4,323.0227775904025,85.785604790494,108.6027126257275,181.3093207825,169.0,171.0,252.6,249.9,2340.684178092744
NCEP,10,2001,17.53548387096774,21.109147384193548,19.804676149354837,17.4741935483871,18.831217448513254,23.409075639492244,22.001791268660938,18.739697691602252,16.07,20.862232991666666,19.66269270866667,17.251666666666665,146.1,77.9,68.5,77.4,281.0500416498825,138.79910278388,175.38336342077,296.092066121525,240.0,33.8,39.0,107.0,2737.7903349135954
NCEP,10,2002,15.87258064516129,22.148387096774194,19.769354838709678,17.281973548387096,20.340172824463348,25.785472680650905,24.419993599620987,21.20799338012869,14.541666666666666,21.288333333333334,18.63,15.8973125,233.8,85.19999999999999,104.0,99.3,290.7051468585525,71.257370521905,129.1017913467,190.63243864922,253.6,80.6,151.6,176.8,2194.415589353612
NCEP,10,2003,13.30967741935484,17.925806451612903,15.264516129032257,14.470632741935484,18.9279596810292,24.1401850390751,22.251576844288003,19.14243939917589,16.705,21.153333333333332,19.545,17.595572166666667,57.5,47.8,39.0,14.999999999999998,231.3433717744965,97.53319903067501,152.97799451149,198.91878910449998,64.0,62.0,109.6,136.5,3097.055387179876
NCEP,10,2004,15.069354838709677,20.170945161290323,18.12741935483871,16.171545645161288,18.333564241159053,23.132802662361534,21.789693862506116,18.83998103479096,17.94,24.18,22.273333333333333,18.783163166666668,53.0,0.2,2.9,16.7,195.1090750778675,109.4925511106968,135.45566075931464,178.626311325645,234.3,29.8,67.2,81.4,2692.237029193768
NCEP,10,2005,16.017741935483873,20.809677419354838,18.708064516129035,17.596045967741937,20.368418697303014,26.25176391616193,24.618539437584154,21.01485190777766,13.113333333333333,20.008333333333333,17.315,15.364715333333333,135.4,37.300000000000004,35.5,100.1,303.3318096033,46.869628675659996,102.26632548721,121.3252839114475,152.7,123.8,146.1,261.6,2531.334442595674
NCEP,10,2006,14.714516129032257,21.06935483870968,18.62258064516129,16.351251612903226,19.651730926282106,23.484110540138307,22.12115961355574,19.29233798764804,15.543333333333333,20.153333333333332,18.540219999999998,16.481798666666666,132.20000000000002,17.0,40.0,59.5,201.61408801917,203.26131021347751,249.60590998088,211.23756659125002,112.8,144.2,174.6,237.7,2066.5271253220185
NCEP,10,2007,13.993548387096775,20.65,18.60483870967742,15.270287903225805,19.670917564264517,24.518915698691437,23.31118606494243,20.179844876068163,18.476666666666667,24.233333333333334,22.063333333333333,18.966799833333333,128.7,12.799999999999999,14.8,22.7,203.9806731876108,123.21560495006568,150.96979184711225,167.68112958275,268.6,2.0,23.0,46.0,2669.7547528517107
NCEP,10,2008,15.546774193548387,20.46451612903226,18.387329032258066,16.82251129032258,18.71015573220212,24.131216878587846,22.61726673730592,19.402334726507018,14.163333333333332,20.470000000000002,17.802543333333332,15.773983666666668,162.5,187.0,285.2,183.1,262.76515918482,128.1127505446,145.41756710967,253.5946045635,97.5,86.7,73.3,53.0,2952.8802569200184
NCEP,10,2009,15.733870967741936,19.30483870967742,18.072580645161292,16.62458080645161,17.787305730924025,21.908659480581907,20.9229711018605,17.90834034737862,15.351666666666667,22.415000000000003,20.671666666666667,17.0033715,268.8,90.60000000000001,88.1,99.6,242.268579014175,221.7828009247,244.489786390184,281.03448852375,489.7,237.9,197.5,269.1,2422.380064704976
NCEP,10,2010,14.27258064516129,19.751612903225805,18.682258064516127,15.424524838709678,17.312190612990925,21.23408054251354,20.138265171828383,17.50773702058474,16.493333333333332,22.19333333333333,20.886666666666667,17.444359666666667,316.0,30.6,8.1,35.3,120.54917195237,194.286649872509,207.3143333887215,229.68192613465501,240.0,116.60000000000001,87.1,59.5,3131.9193749028145
NCEP,10,2011,14.269354838709678,20.11774193548387,17.58225806451613,15.305081935483871,17.095767270380197,21.825506298010534,20.271371843309634,17.978898957640805,16.131666666666668,22.125,19.438333333333333,16.299109333333334,254.4,46.900000000000006,167.0,392.40000000000003,136.5498197962735,170.23340263015476,161.0090769275875,176.09031108175,47.300000000000004,6.4,43.5,62.300000000000004,2914.5221732976884
NCEP,10,2012,17.31451612903226,21.64516129032258,21.583870967741937,17.674716935483872,19.52843659257175,23.15458675327114,21.96217864371003,19.09463904387909,17.388333333333332,23.186666666666667,23.203333333333333,17.169104666666666,28.1,1.2,4.1,5.6,291.467669407172,134.32750427379,191.35931194931,216.96141139275,142.3,72.4,32.300000000000004,71.30000000000001,2490.2573705179284
NCEP,10,2013,13.053225806451612,19.42096774193548,16.9,14.753154677419355,17.84713605070527,20.27310034269905,19.251520801002027,17.388723971535974,15.898333333333333,21.875,19.956666666666667,16.648221666666664,364.3,0.0,10.4,30.799999999999997,130.36323857593683,276.71238820489623,270.065027919671,217.34072876355748,183.99999999999997,101.19999999999999,112.9,180.7,2901.783136429843
NCEP,10,2014,15.69516129032258,21.14516129032258,19.31451612903226,16.438709677419357,19.722536739079022,23.096774542061127,22.120209488131596,20.156599274362506,17.801666666666666,22.42,21.216666666666665,18.209999999999997,126.1,31.0,30.0,95.0,187.365746163135,52.5374919528225,57.4785101040475,111.34861777475,261.2,180.4,240.7,167.0,2270.069098995223
NCEP,10,2015,18.646774193548385,21.651612903225807,21.48225806451613,17.391935483870967,18.473216692388526,23.54912075989354,21.95448572017023,19.516124915446298,17.223333333333336,23.32,22.708333333333332,20.775,55.0,35.0,42.4,34.6,361.24746139773,217.16023319462374,250.43950604403898,307.2628530225,200.4,269.0,267.9,131.20000000000002,2203.187279448832
NCEP,10,2016,14.635483870967741,20.280645161290323,18.133870967741935,14.746774193548388,18.517912064193258,22.709387503288106,21.292225089729786,18.628710529361825,15.045,20.983333333333334,19.166666666666668,17.261666666666667,190.2,123.0,199.7,161.8,180.3484994771665,198.69469993787263,245.8304759886965,222.894511405,69.0,53.599999999999994,50.4,57.6,3149.0
NCEP,11,1993,15.21774193548387,19.224370806451613,17.81935483870968,15.01774193548387,20.10967741935484,23.47911693548387,22.751612903225805,19.88064516129032,14.96,20.4642145,19.271666666666665,16.01,15.2,8.8,2.2,31.4,154.2,151.8,159.7,181.1,136.5,235.3,197.5,307.5,2687.363636363636
NCEP,11,1994,15.691935483870967,20.135483870967743,19.10967741935484,16.08225806451613,19.561290322580643,23.906451612903226,23.120967741935484,20.433870967741935,17.461666666666666,23.259999999999998,22.09,18.76833333333333,46.0,0.0,1.0,8.6,308.7,159.2,243.0,160.3,161.7,31.6,21.4,17.7,2737.7643253234755
NCEP,11,1995,16.532258064516128,22.29032258064516,20.432258064516127,18.919354838709676,17.283870967741933,21.583604516129032,20.024193548387096,17.86935483870968,16.321666666666665,21.033333333333335,19.69,16.99833333333333,76.1,19.8,9.7,29.4,198.6,195.6,239.5,175.5,135.4,210.1,149.9,200.0,2641.626503047273
NCEP,11,1996,16.35322580645161,20.43548387096774,19.124193548387098,15.888709677419355,18.18064516129032,22.60967741935484,20.62258064516129,18.688709677419357,14.921666666666665,20.421510333333334,18.546666666666667,15.906666666666666,213.9,26.4,45.5,80.30000000000001,157.8,183.4,263.6,195.0,119.3,178.1,161.5,182.0,2930.5712898527267
NCEP,11,1997,16.0,20.26774193548387,18.312903225806455,16.904838709677417,18.08709677419355,23.067741935483873,21.75,18.679032258064513,16.773333333333333,22.566666666666666,20.765,18.259999999999998,257.5,41.4,45.8,83.7,550.4,136.4,244.6,258.5,152.0,68.4,237.1,203.8,2610.938645418327
NCEP,11,1998,14.980645161290322,20.374193548387098,18.44193548387097,16.633870967741935,18.99516129032258,21.776087258064518,21.475806451612904,18.259677419354837,14.876666666666667,20.353797999999998,19.151666666666664,16.788333333333334,257.4,118.60000000000001,160.4,212.7,118.9,159.2,194.8,260.1,204.2,339.1,382.4,330.2,2531.6530114797924
NCEP,11,1999,14.958064516129031,19.995403709677422,18.700000000000003,15.751612903225807,16.761290322580646,22.689345645161293,21.833870967741937,17.491935483870968,16.863333333333333,22.169985,21.228333333333335,17.668333333333333,19.4,0.0,0.0,3.0,177.1,78.6,38.699999999999996,78.6,149.5,69.39999999999999,72.3,118.2,2881.8055512362
NCEP,11,2000,14.751612903225807,19.637449677419355,18.54032258064516,15.459677419354838,19.690322580645162,24.510250967741936,23.467741935483872,20.96451612903226,15.713333333333333,20.686672666666666,19.613333333333333,16.336666666666666,83.8,93.3,208.9,110.4,339.3,85.2,137.6,286.1,169.0,171.0,252.6,249.9,2340.684178092744
NCEP,11,2001,17.53548387096774,21.109147384193548,19.804676149354837,17.4741935483871,19.283870967741933,23.565243010645162,22.306664557096774,19.177419354838708,16.07,20.862232991666666,19.66269270866667,17.251666666666665,146.1,77.9,68.5,77.4,275.5,36.0,56.2,238.2,240.0,33.8,39.0,107.0,2737.7903349135954
NCEP,11,2002,15.87258064516129,22.148387096774194,19.769354838709678,17.281973548387096,19.44677419354839,26.20967741935484,24.020967741935483,20.103640161290322,14.541666666666666,21.288333333333334,18.63,15.8973125,233.8,85.19999999999999,104.0,99.3,372.3,28.5,150.9,138.3,253.6,80.6,151.6,176.8,2194.415589353612
NCEP,11,2003,13.30967741935484,17.925806451612903,15.264516129032257,14.470632741935484,19.114516129032257,22.97741935483871,21.758064516129032,18.971314354838707,16.705,21.153333333333332,19.545,17.595572166666667,57.5,47.8,39.0,14.999999999999998,237.1,77.9,124.9,178.8,64.0,62.0,109.6,136.5,3097.055387179876
NCEP,11,2004,15.069354838709677,20.170945161290323,18.12741935483871,16.171545645161288,18.151612903225807,22.211290322580645,20.885483870967743,18.30659241935484,17.94,24.18,22.273333333333333,18.783163166666668,53.0,0.2,2.9,16.7,193.20000000000002,250.1,311.1,211.70000000000002,234.3,29.8,67.2,81.4,2692.237029193768
NCEP,11,2005,16.017741935483873,20.809677419354838,18.708064516129035,17.596045967741937,18.898387096774194,24.01290322580645,22.33225806451613,19.154851774193546,13.113333333333333,20.008333333333333,17.315,15.364715333333333,135.4,37.300000000000004,35.5,100.1,384.8,258.1,374.1,244.2,152.7,123.8,146.1,261.6,2531.334442595674
NCEP,11,2006,14.714516129032257,21.06935483870968,18.62258064516129,16.351251612903226,20.612903225806452,24.33709677419355,23.343548387096774,19.936263548387096,15.543333333333333,20.153333333333332,18.540219999999998,16.481798666666666,132.20000000000002,17.0,40.0,59.5,94.9,73.4,100.2,75.89999999999999,112.8,144.2,174.6,237.7,2066.5271253220185
NCEP,11,2007,13.993548387096775,20.65,18.60483870967742,15.270287903225805,19.38064516129032,25.04516129032258,23.25,19.393781612903226,18.476666666666667,24.233333333333334,22.063333333333333,18.966799833333333,128.7,12.799999999999999,14.8,22.7,293.9,92.7,66.8,59.699999999999996,268.6,2.0,23.0,46.0,2669.7547528517107
NCEP,11,2008,15.546774193548387,20.46451612903226,18.387329032258066,16.82251129032258,18.208064516129035,24.114516129032257,20.902168548387095,18.33936048387097,14.163333333333332,20.470000000000002,17.802543333333332,15.773983666666668,162.5,187.0,285.2,183.1,351.7,95.39999999999999,94.6,266.1,97.5,86.7,73.3,53.0,2952.8802569200184
NCEP,11,2009,15.733870967741936,19.30483870967742,18.072580645161292,16.62458080645161,18.71451612903226,22.88064516129032,22.187096774193545,18.70336741935484,15.351666666666667,22.415000000000003,20.671666666666667,17.0033715,268.8,90.60000000000001,88.1,99.6,133.9,364.09999999999997,334.4,171.3,489.7,237.9,197.5,269.1,2422.380064704976
NCEP,11,2010,14.27258064516129,19.751612903225805,18.682258064516127,15.424524838709678,17.220967741935485,21.86935483870968,20.301612903225806,17.97831870967742,16.493333333333332,22.19333333333333,20.886666666666667,17.444359666666667,316.0,30.6,8.1,35.3,143.7,161.0,176.6,172.4,240.0,116.60000000000001,87.1,59.5,3131.9193749028145
NCEP,11,2011,14.269354838709678,20.11774193548387,17.58225806451613,15.305081935483871,19.253225806451614,23.22258064516129,21.870967741935484,19.221880000000002,16.131666666666668,22.125,19.438333333333333,16.299109333333334,254.4,46.900000000000006,167.0,392.40000000000003,194.7,359.3,231.4,209.0,47.300000000000004,6.4,43.5,62.300000000000004,2914.5221732976884
NCEP,11,2012,17.31451612903226,21.64516129032258,21.583870967741937,17.674716935483872,19.690322580645162,25.593548387096774,23.393548387096775,18.927123870967744,17.388333333333332,23.186666666666667,23.203333333333333,17.169104666666666,28.1,1.2,4.1,5.6,253.2,81.5,111.2,164.4,142.3,72.4,32.300000000000004,71.30000000000001,2490.2573705179284
NCEP,11,2013,13.053225806451612,19.42096774193548,16.9,14.753154677419355,18.419354838709676,22.958064516129035,21.22258064516129,17.769089677419355,15.898333333333333,21.875,19.956666666666667,16.648221666666664,364.3,0.0,10.4,30.799999999999997,186.4,202.0,162.20000000000002,114.9,183.99999999999997,101.19999999999999,112.9,180.7,2901.783136429843
NCEP,11,2014,15.69516129032258,21.14516129032258,19.31451612903226,16.438709677419357,20.59193548387097,25.13225806451613,24.030645161290323,22.23709677419355,17.801666666666666,22.42,21.216666666666665,18.209999999999997,126.1,31.0,30.0,95.0,176.8,27.4,96.9,35.6,261.2,180.4,240.7,167.0,2270.069098995223
NCEP,11,2015,18.646774193548385,21.651612903225807,21.48225806451613,17.391935483870967,18.993548387096773,24.70967741935484,23.962903225806453,20.148387096774194,17.223333333333336,23.32,22.708333333333332,20.775,55.0,35.0,42.4,34.6,264.0,263.8,219.29999999999998,176.6,200.4,269.0,267.9,131.20000000000002,2203.187279448832
NCEP,11,2016,14.635483870967741,20.280645161290323,18.133870967741935,14.746774193548388,17.95967741935484,23.358064516129033,22.05806451612903,20.164516129032258,15.045,20.983333333333334,19.166666666666668,17.261666666666667,190.2,123.0,199.7,161.8,268.4,189.5,325.7,257.0,69.0,53.599999999999994,50.4,57.6,3149.0
UKMO,4,1993,14.032923651395038,19.287420142466296,17.474542166409073,15.373029962662846,18.5475065000885,23.32974013072646,21.870325671014992,19.028121095204735,15.552254649681709,20.948886358393725,19.387782526299816,16.676357447436207,165.36825978645942,146.2010253628643,195.28287207218028,165.18614399618716,280.84091657982,242.20863127305287,295.7999004984171,225.92836339144284,220.31435713155142,128.67322425648945,163.61634645397714,149.13973523025427,2687.363636363636
UKMO,4,1994,15.545383490826012,20.40483396184117,18.749771915978297,16.405610846253314,18.588313621026177,23.49435356951629,22.001923336412716,19.01477459650708,17.613530167073016,23.42005257661319,21.77338431822529,18.91072993263289,235.90925410008373,101.63577673703028,151.70690486244087,140.89181953303572,271.0066272410314,201.66080094498713,244.73783566848428,218.1877221951143,305.2581446472057,86.74906681208029,129.6153429716483,122.19362526124286,2737.7643253234755
UKMO,4,1995,15.208096834284234,20.60683310800426,18.90224002994344,16.304603864205617,18.573474981955858,23.669713760259615,22.263770393114772,18.955390138783173,16.28209346589289,22.452275947006562,20.68548839193129,17.465060316276787,178.83154377118998,92.41371613116942,133.35247373681457,138.0514633712,240.70969095776,146.96779557225943,174.02278004520429,147.2022919193286,235.28247096978714,93.61388722568343,144.22706857455086,130.9677651037457,2641.626503047273
UKMO,4,1996,16.091513854721025,20.79732930616095,19.10681002878134,16.711301520707323,19.280224055388036,23.895615106883547,22.695569678027613,19.628873655914013,16.1116413901579,21.780439985101797,20.261227272573116,17.20066960344035,161.68717725016856,76.37138560437428,94.70197321473314,92.52841628288571,254.45501736362573,155.39859418842084,192.87183487967428,158.71245464107142,153.68908762073573,127.34043242488058,168.83870170975143,139.31795480173142,2930.5712898527267
UKMO,4,1997,16.523635418756292,20.353367320887454,18.941419470376214,16.602590822911292,18.49589210006846,23.148945857434548,21.67469498437905,19.20066656765514,15.550515262352524,21.332408585101795,19.65240820435364,17.330818455717772,138.67900363965285,61.90897923694114,93.49744541015428,94.57903076067143,413.52630531864145,249.1526274387143,293.7293871530023,268.7682339333,235.87870613385942,182.00363559073057,228.53113688601,229.61231287781914,2610.938645418327
UKMO,4,1998,14.677356526610424,19.391014694960784,17.66913470399673,15.30143749267687,18.171285704656718,22.68387312050807,21.282171244847895,18.357296573365424,15.672370089992265,21.050836428165976,19.512008724747023,16.727584430107022,123.58601496771286,113.41159530568115,141.74343426718457,134.2869791301857,220.89564666621573,207.9992071697357,247.82073155728858,240.987984146,165.04477393790143,179.535758569686,218.65299783856287,209.26734176533571,2531.6530114797924
UKMO,4,1999,13.917812257846652,20.53340342667788,18.47913015741288,16.102859075365714,19.478167259755892,24.10215465346739,22.638850305356815,19.488710510051455,16.013144966493304,22.258738647420632,20.363271891103125,17.47073474816084,177.78867013899801,122.76915826550172,168.06096198294,180.07491197836,244.12618595304144,174.44241302761287,209.06792329489429,190.21987489334285,225.92479650795428,138.65386522582287,192.7367593391023,189.40909701577573,2881.8055512362
UKMO,4,2000,15.74568866792479,20.974956039480922,19.310144573261404,16.209698362582703,18.323653183218134,23.40887796743253,22.001098768991355,18.568039464068693,15.890047487445681,21.732583323714643,20.138996077645572,17.068532982218812,147.28943225034172,84.19921882901242,119.10696669190571,131.52136710169813,205.05790508266713,171.02935847958744,198.07990365610598,161.6563723317143,230.14649660728,140.64316217535344,177.08827848697285,203.43674179940714,2340.684178092744
UKMO,4,2001,15.124399505752882,20.36871696607479,18.672467913992723,15.960015917241085,18.659961093396447,23.309653984200718,21.969951477087925,18.850699420590427,15.678161560592685,21.712489263724986,20.067163324991334,16.90093463304697,152.86023943913656,75.13670536433771,94.69949394886429,97.10159729693143,260.07991220577,147.02336326094144,168.73897356698285,141.76197986454287,215.90281492849144,93.26304822575372,122.94723097483514,122.15969397012857,2737.7903349135954
UKMO,4,2002,15.420128936327913,20.409708642265944,18.69410821070881,15.889460219605343,18.186575420946042,22.651796902315322,21.31202142006329,18.205713165030417,15.449472529764526,21.42893917619911,19.850459205595882,16.821983163481754,183.04548777463285,78.55417288939343,122.17464767156514,115.98130128285285,255.21803491665713,146.25227145377428,205.26418652826285,167.65806448442856,238.99479439616857,159.25033578594943,206.64404766702486,221.82766308204572,2194.415589353612
UKMO,4,2003,15.967653908597999,21.075850256711938,19.467477047174448,16.846738706922515,18.49057909195385,22.88982143307068,21.55309186937204,17.990824249482436,15.684791934464318,22.184668527130782,20.43230588737642,17.3053407747654,211.83810084745429,97.04076305471943,131.49303315087027,132.31898320529,154.0621770220943,186.88639204943942,197.29895964040287,183.04069757844286,277.34814333938573,98.33562786641572,150.14737782711256,151.96267728127143,3097.055387179876
UKMO,4,2004,15.376914139874296,20.186056104397775,18.55146475839464,15.872725713474312,19.125030138537706,24.000667930165452,22.844213923269056,19.511149717024008,14.85922285514755,21.044759367089377,19.42893711325634,16.422898068699148,120.51415582204943,90.81906818734629,133.32300648396685,131.17129962547085,278.91600759854856,179.63592564453285,195.11322028588,166.47503686108286,209.2793148635014,140.22106668249143,185.39213833702715,228.34512305966715,2692.237029193768
UKMO,4,2005,15.81074155191598,21.052029265688095,19.245863199087893,16.851952782738984,19.133712918842253,23.900981005801608,22.511995918660762,19.493496257997762,16.14418288761131,21.79390015011215,20.28251016149651,17.418503109651525,213.92083709575,74.60167172838086,126.50579408905999,116.68933531892,279.5238215925043,167.89040180017943,189.12357020483856,231.5529087552857,268.00995811743144,129.66706375627857,153.27401725037427,157.44310225757144,2531.334442595674
UKMO,4,2006,15.116748054099912,19.522171585964593,18.1450336568719,15.61319231237233,18.523857879872107,23.11075935993904,21.752645138256028,18.962768660221766,16.2379518775078,21.537925790381298,20.039801436237717,17.35814912383372,131.46285569380942,73.69829037701771,95.32204756706086,103.6184729615,328.3905886963757,232.20586262149143,265.91579798564,227.9137746580857,252.17742349224287,116.71036648764857,159.15618022313313,155.12174342612,2066.5271253220185
UKMO,4,2007,15.363886929736054,20.030315776006663,18.560377344449545,16.27455234098382,17.90224500409571,23.173091766470797,21.79002380505627,18.66123247649105,16.526955900861832,22.447665826509656,20.79174169803895,18.097202861514873,171.75709773634142,73.06596836093085,102.07301943412457,102.69964531584,325.92340095612144,209.57153293283142,242.8981098225543,234.2268149649143,193.28169486511428,103.35168919875858,139.46640024236,138.17535432860714,2669.7547528517107
UKMO,4,2008,15.628929649892331,20.346562430384544,18.821436268512862,16.161629711410594,19.145046778189073,23.55670551201278,22.32870649790339,19.518286974787976,16.83519712703161,21.514725879201173,20.267294260978918,17.266763110003488,120.62404504698944,117.14227069704,155.780198835068,143.90620369181428,372.92272092742286,194.89406868075,211.91940817489,218.9516169333,195.66109821727085,85.9077101598,109.79760741522686,123.70108440018429,2952.8802569200184
UKMO,4,2009,16.326972602006137,20.84705329373859,19.354370245972284,16.848044185083204,19.878783601370817,25.12503471177235,23.784118488786984,20.802659047118176,17.02032581750779,22.279093264190816,20.83945134203481,17.84028796079024,139.472002249538,83.30891216034885,117.78315867456229,100.717546866118,428.20959525669855,147.62747447923687,177.36738818599858,209.30090722181427,214.31825426068656,89.73244374369085,122.87350833654857,129.7307432155,2422.380064704976
UKMO,4,2010,14.74505005878834,20.099176840322432,18.27192790075089,16.036970055930723,18.7461066015912,23.709164671900567,22.19527764977677,19.15803227733256,16.345726772538853,21.75870905011215,20.185581401662144,17.04871964081094,198.82968607148942,117.54630785456514,156.7896637879057,138.1315919955457,281.1474343120843,159.25548024122713,187.7445594740143,208.59882426891716,235.6598252974914,105.58312996834485,140.24738451226656,166.55134808902858,3131.9193749028145
UKMO,4,2011,15.56025293612755,20.482872343428024,18.807779446232757,16.25877449890808,18.58891783549223,23.612708670498044,22.180482784619485,19.07574541127366,16.738545443077154,22.253871636033473,20.739697287583468,17.60546862404076,151.42946515339713,88.98797635261114,115.14799695472828,118.67269038237858,330.86513867556374,230.57871767004286,308.96596523178715,283.45764704285716,285.8805057633723,78.59729032123685,95.07894875032285,103.95325165028571,2914.5221732976884
UKMO,4,2012,15.112374877682354,20.26121413575422,18.292120937817604,15.711640575926722,20.557534259254997,24.154345319265826,23.043914151479836,20.33181684214923,15.13235955667964,20.66197466336266,18.957973811600027,16.37352147093517,161.60491962037,91.22662590515857,125.90581812999856,120.43259956795714,272.43618342037286,177.29354830092856,206.89029340137571,171.10704620814286,213.8329554301943,196.742139408422,261.92218406672714,222.12988308032,2490.2573705179284
UKMO,4,2013,15.902156724346348,20.095329200771243,18.48061836568778,16.215554413634596,19.63179478159521,24.027701514617462,22.668305772197122,20.11648294293064,15.071804033946709,21.31712054172705,19.7684593461756,16.88863318170122,137.74547527635,73.72692898356057,97.66755871670085,88.57009421995001,306.12274186888857,142.130214323038,176.90347717158457,159.61094477357142,248.52407418016142,137.2341701930103,179.35961035397656,187.25632501265713,2901.783136429843
UKMO,4,2014,15.635102169707999,21.021920081857193,19.284853537196486,17.22224182331201,18.628556050779743,23.372606576929634,21.88132318113321,19.28361382241371,16.96630604980593,22.01634667288648,20.381184189860903,17.80249434971364,222.64035544367286,146.53266211692542,179.4629780154857,141.67488315490002,360.79588167161285,235.00933877662573,287.36291530070145,254.4842166307,179.76277364593142,100.51112500610543,117.16198742862743,123.58241517761428,2270.069098995223
UKMO,4,2015,15.964138146265801,21.047023379693297,19.33101330487831,17.043569047916296,18.801230784800993,23.951389855831653,22.49452272921976,19.66868412075071,16.323557357342164,21.326804823818144,19.69898394596856,16.80639172248797,239.00208321088712,90.280781105088,121.12905942005857,130.85356564780142,372.09359279376713,208.97058147703285,249.23148069274572,213.72330597625714,228.04676230810713,160.03175928861,206.85680739131087,200.38444750051428,2203.187279448832
UKMO,4,2016,15.368268138772315,20.830868112913105,18.906932255789954,16.637791069755618,19.1512277724788,23.54007398446319,22.13435004548905,18.927667335437143,16.078174150364937,21.568197007669074,19.931010888929222,16.85473245520017,241.08258042586428,93.12178205408713,141.67209324644742,127.21019208367714,220.81092973983144,132.61508609771,176.5639298116843,174.16091470347143,197.65377492766572,118.60908325350572,148.82617232761856,149.61245291174998,3149.0
